ID,ItemNo,Date,Shift,Station,Hour,Quantity,LineLeader,Bay,DivisionId,CreationDateTime,BreakTime,WorkOrderId,Company,Division
683,Items-BC-00078136-US,2022-06-03,G,BC-0001,1900-01-01 10:00:00,26,BC_LineLeader_1,BC-0001,5,2022-06-03 05:12:00,60,W-783391,,
684,Items-BC-00078136-US,2022-06-03,G,BC-0001,1900-01-01 20:00:00,26,BC_LineLeader_1,BC-0001,5,2022-06-03 05:14:00,0,W-783391,,
685,Items-BC-00078136-US,2022-06-03,G,BC-0001,1900-01-01 16:00:00,26,BC_LineLeader_1,BC-0001,5,2022-06-03 05:16:00,30,W-783391,,
686,Items-TS-03538389-US,2022-06-03,G,TS-0001,1900-01-01 12:00:00,34,TS_LineLeader_1,TS-0001,2,2022-06-03 05:02:00,0,W-520209,,
687,Items-TS-03538389-US,2022-06-03,G,TS-0001,1900-01-01 15:00:00,34,TS_LineLeader_1,TS-0001,2,2022-06-03 05:04:00,30,W-520209,,
688,Items-TS-03538389-US,2022-06-03,G,TS-0001,1900-01-01 11:00:00,35,TS_LineLeader_1,TS-0001,2,2022-06-03 05:06:00,60,W-520209,,
689,Items-TS-03538389-US,2022-06-03,G,TS-0001,1900-01-01 09:00:00,35,TS_LineLeader_1,TS-0001,2,2022-06-03 05:08:00,30,W-520209,,
690,Items-TS-03538389-US,2022-06-03,G,TS-0001,1900-01-01 11:00:00,35,TS_LineLeader_1,TS-0001,2,2022-06-03 05:10:00,0,W-520209,,
691,Items-TS-03538389-US,2022-06-03,G,TS-0001,1900-01-01 09:00:00,35,TS_LineLeader_1,TS-0001,2,2022-06-03 05:12:00,60,W-520209,,
692,Items-TS-03538389-US,2022-06-03,G,TS-0001,1900-01-01 18:00:00,35,TS_LineLeader_1,TS-0001,2,2022-06-03 05:14:00,0,W-520209,,
693,Items-TS-00689461-BR,2022-06-03,G,TS-0001,1900-01-01 11:00:00,27,TS_LineLeader_1,TS-0001,2,2022-06-03 05:02:00,30,W-1322,,
694,Items-TS-00689461-BR,2022-06-03,G,TS-0001,1900-01-01 12:00:00,27,TS_LineLeader_1,TS-0001,2,2022-06-03 05:04:00,60,W-1322,,
695,Items-TS-00689461-BR,2022-06-03,G,TS-0001,1900-01-01 15:00:00,28,TS_LineLeader_1,TS-0001,2,2022-06-03 05:06:00,0,W-1322,,
696,Items-TS-00689461-BR,2022-06-03,G,TS-0001,1900-01-01 14:00:00,28,TS_LineLeader_1,TS-0001,2,2022-06-03 05:08:00,0,W-1322,,
697,Items-TS-00689461-BR,2022-06-03,G,TS-0001,1900-01-01 09:00:00,28,TS_LineLeader_1,TS-0001,2,2022-06-03 05:10:00,0,W-1322,,
698,Items-TS-00689461-BR,2022-06-03,G,TS-0001,1900-01-01 11:00:00,28,TS_LineLeader_1,TS-0001,2,2022-06-03 05:12:00,0,W-1322,,
699,Items-TS-00689461-BR,2022-06-03,G,TS-0001,1900-01-01 16:00:00,28,TS_LineLeader_1,TS-0001,2,2022-06-03 05:14:00,60,W-1322,,
700,Items-TS-00223294-BR,2022-06-03,G,TS-0001,1900-01-01 15:00:00,22,TS_LineLeader_1,TS-0001,2,2022-06-03 05:02:00,30,W-323023,,
701,Items-TS-00223294-BR,2022-06-03,G,TS-0001,1900-01-01 16:00:00,22,TS_LineLeader_1,TS-0001,2,2022-06-03 05:04:00,30,W-323023,,
702,Items-TS-00223294-BR,2022-06-03,G,TS-0001,1900-01-01 16:00:00,22,TS_LineLeader_1,TS-0001,2,2022-06-03 05:06:00,60,W-323023,,
703,Items-TS-00223294-BR,2022-06-03,G,TS-0001,1900-01-01 15:00:00,22,TS_LineLeader_1,TS-0001,2,2022-06-03 05:08:00,60,W-323023,,
704,Items-TS-00223294-BR,2022-06-03,G,TS-0001,1900-01-01 18:00:00,23,TS_LineLeader_1,TS-0001,2,2022-06-03 05:10:00,0,W-323023,,
705,Items-TS-00223294-BR,2022-06-03,G,TS-0001,1900-01-01 20:00:00,23,TS_LineLeader_1,TS-0001,2,2022-06-03 05:12:00,0,W-323023,,
706,Items-TS-00223294-BR,2022-06-03,G,TS-0001,1900-01-01 16:00:00,23,TS_LineLeader_1,TS-0001,2,2022-06-03 05:14:00,30,W-323023,,
707,Items-TS-00223294-BR,2022-06-03,G,TS-0001,1900-01-01 14:00:00,23,TS_LineLeader_1,TS-0001,2,2022-06-03 05:16:00,60,W-323023,,
708,Items-TS-00223294-BR,2022-06-03,G,TS-0001,1900-01-01 19:00:00,23,TS_LineLeader_1,TS-0001,2,2022-06-03 05:18:00,0,W-323023,,
709,Items-SB-06861728-JP,2022-06-03,G,SB-0001,1900-01-01 16:00:00,31,SB_LineLeader_1,SB-0001,3,2022-06-03 05:02:00,30,W-643440,,
710,Items-SB-06861728-JP,2022-06-03,G,SB-0001,1900-01-01 19:00:00,31,SB_LineLeader_1,SB-0001,3,2022-06-03 05:04:00,60,W-643440,,
711,Items-SB-06861728-JP,2022-06-03,G,SB-0001,1900-01-01 16:00:00,31,SB_LineLeader_1,SB-0001,3,2022-06-03 05:06:00,30,W-643440,,
712,Items-SB-06861728-JP,2022-06-03,G,SB-0001,1900-01-01 09:00:00,31,SB_LineLeader_1,SB-0001,3,2022-06-03 05:08:00,30,W-643440,,
713,Items-SB-06861728-JP,2022-06-03,G,SB-0001,1900-01-01 10:00:00,31,SB_LineLeader_1,SB-0001,3,2022-06-03 05:10:00,0,W-643440,,
714,Items-SB-06861728-JP,2022-06-03,G,SB-0001,1900-01-01 17:00:00,31,SB_LineLeader_1,SB-0001,3,2022-06-03 05:12:00,0,W-643440,,
715,Items-SB-06861728-JP,2022-06-03,G,SB-0001,1900-01-01 16:00:00,32,SB_LineLeader_1,SB-0001,3,2022-06-03 05:14:00,60,W-643440,,
716,Items-SB-06861728-JP,2022-06-03,G,SB-0001,1900-01-01 13:00:00,32,SB_LineLeader_1,SB-0001,3,2022-06-03 05:16:00,60,W-643440,,
717,Items-TS-05745797-BR,2022-06-03,G,TS-0001,1900-01-01 17:00:00,26,TS_LineLeader_1,TS-0001,2,2022-06-03 05:02:00,60,W-169531,,
718,Items-TS-05745797-BR,2022-06-03,G,TS-0001,1900-01-01 15:00:00,26,TS_LineLeader_1,TS-0001,2,2022-06-03 05:04:00,30,W-169531,,
719,Items-TS-05745797-BR,2022-06-03,G,TS-0001,1900-01-01 11:00:00,27,TS_LineLeader_1,TS-0001,2,2022-06-03 05:06:00,60,W-169531,,
720,Items-TS-05745797-BR,2022-06-03,G,TS-0001,1900-01-01 11:00:00,27,TS_LineLeader_1,TS-0001,2,2022-06-03 05:08:00,0,W-169531,,
721,Items-TS-05745797-BR,2022-06-03,G,TS-0001,1900-01-01 16:00:00,27,TS_LineLeader_1,TS-0001,2,2022-06-03 05:10:00,60,W-169531,,
722,Items-TS-05745797-BR,2022-06-03,G,TS-0001,1900-01-01 15:00:00,27,TS_LineLeader_1,TS-0001,2,2022-06-03 05:12:00,60,W-169531,,
723,Items-TS-05745797-BR,2022-06-03,G,TS-0001,1900-01-01 20:00:00,27,TS_LineLeader_1,TS-0001,2,2022-06-03 05:14:00,60,W-169531,,
724,Items-TS-05745797-BR,2022-06-03,G,TS-0001,1900-01-01 09:00:00,27,TS_LineLeader_1,TS-0001,2,2022-06-03 05:16:00,0,W-169531,,
725,Items-BC-09230895-CH,2022-06-03,G,BC-0001,1900-01-01 17:00:00,17,BC_LineLeader_1,BC-0001,5,2022-06-03 05:02:00,30,W-724169,,
726,Items-BC-09230895-CH,2022-06-03,G,BC-0001,1900-01-01 11:00:00,17,BC_LineLeader_1,BC-0001,5,2022-06-03 05:04:00,0,W-724169,,
727,Items-BC-09230895-CH,2022-06-03,G,BC-0001,1900-01-01 18:00:00,17,BC_LineLeader_1,BC-0001,5,2022-06-03 05:06:00,0,W-724169,,
728,Items-BC-09230895-CH,2022-06-03,G,BC-0001,1900-01-01 20:00:00,17,BC_LineLeader_1,BC-0001,5,2022-06-03 05:08:00,30,W-724169,,
729,Items-BC-09230895-CH,2022-06-03,G,BC-0001,1900-01-01 18:00:00,17,BC_LineLeader_1,BC-0001,5,2022-06-03 05:10:00,60,W-724169,,
730,Items-BC-09230895-CH,2022-06-03,G,BC-0001,1900-01-01 14:00:00,17,BC_LineLeader_1,BC-0001,5,2022-06-03 05:12:00,0,W-724169,,
731,Items-BC-09230895-CH,2022-06-03,G,BC-0001,1900-01-01 17:00:00,17,BC_LineLeader_1,BC-0001,5,2022-06-03 05:14:00,0,W-724169,,
732,Items-BC-09230895-CH,2022-06-03,G,BC-0001,1900-01-01 14:00:00,18,BC_LineLeader_1,BC-0001,5,2022-06-03 05:16:00,60,W-724169,,
733,Items-BC-09230895-CH,2022-06-03,G,BC-0001,1900-01-01 12:00:00,18,BC_LineLeader_1,BC-0001,5,2022-06-03 05:18:00,0,W-724169,,
734,Items-BC-09230895-CH,2022-06-03,G,BC-0001,1900-01-01 14:00:00,18,BC_LineLeader_1,BC-0001,5,2022-06-03 05:20:00,60,W-724169,,
735,Items-TS-00245950-CH,2022-06-03,G,TS-0001,1900-01-01 16:00:00,200,TS_LineLeader_1,TS-0001,2,2022-06-03 05:02:00,0,W-961451,,
736,Items-TS-03528268-BR,2022-06-03,G,TS-0001,1900-01-01 17:00:00,44,TS_LineLeader_1,TS-0001,2,2022-06-03 05:02:00,60,W-501045,,
737,Items-TS-03528268-BR,2022-06-03,G,TS-0001,1900-01-01 17:00:00,44,TS_LineLeader_1,TS-0001,2,2022-06-03 05:04:00,60,W-501045,,
738,Items-TS-03528268-BR,2022-06-03,G,TS-0001,1900-01-01 11:00:00,45,TS_LineLeader_1,TS-0001,2,2022-06-03 05:06:00,30,W-501045,,
739,Items-TS-03528268-BR,2022-06-03,G,TS-0001,1900-01-01 13:00:00,45,TS_LineLeader_1,TS-0001,2,2022-06-03 05:08:00,60,W-501045,,
740,Items-TS-03528268-BR,2022-06-03,G,TS-0001,1900-01-01 13:00:00,45,TS_LineLeader_1,TS-0001,2,2022-06-03 05:10:00,60,W-501045,,
741,Items-BC-02610967-US,2022-06-03,G,BC-0001,1900-01-01 13:00:00,27,BC_LineLeader_1,BC-0001,5,2022-06-03 05:02:00,60,W-683077,,
742,Items-BC-02610967-US,2022-06-03,G,BC-0001,1900-01-01 14:00:00,27,BC_LineLeader_1,BC-0001,5,2022-06-03 05:04:00,30,W-683077,,
743,Items-BC-02610967-US,2022-06-03,G,BC-0001,1900-01-01 19:00:00,27,BC_LineLeader_1,BC-0001,5,2022-06-03 05:06:00,0,W-683077,,
744,Items-BC-02610967-US,2022-06-03,G,BC-0001,1900-01-01 17:00:00,27,BC_LineLeader_1,BC-0001,5,2022-06-03 05:08:00,0,W-683077,,
745,Items-BC-02610967-US,2022-06-03,G,BC-0001,1900-01-01 20:00:00,27,BC_LineLeader_1,BC-0001,5,2022-06-03 05:10:00,0,W-683077,,
746,Items-BC-02610967-US,2022-06-03,G,BC-0001,1900-01-01 19:00:00,28,BC_LineLeader_1,BC-0001,5,2022-06-03 05:12:00,0,W-683077,,
747,Items-BC-02610967-US,2022-06-03,G,BC-0001,1900-01-01 17:00:00,28,BC_LineLeader_1,BC-0001,5,2022-06-03 05:14:00,0,W-683077,,
748,Items-BC-02610967-US,2022-06-03,G,BC-0001,1900-01-01 09:00:00,28,BC_LineLeader_1,BC-0001,5,2022-06-03 05:16:00,0,W-683077,,
749,Items-SB-03591404-JP,2022-06-03,G,SB-0001,1900-01-01 12:00:00,18,SB_LineLeader_1,SB-0001,3,2022-06-03 05:02:00,60,W-879440,,
750,Items-SB-03591404-JP,2022-06-03,G,SB-0001,1900-01-01 12:00:00,19,SB_LineLeader_1,SB-0001,3,2022-06-03 05:04:00,0,W-879440,,
751,Items-SB-03591404-JP,2022-06-03,G,SB-0001,1900-01-01 19:00:00,19,SB_LineLeader_1,SB-0001,3,2022-06-03 05:06:00,30,W-879440,,
752,Items-SB-03591404-JP,2022-06-03,G,SB-0001,1900-01-01 20:00:00,19,SB_LineLeader_1,SB-0001,3,2022-06-03 05:08:00,60,W-879440,,
753,Items-SB-03591404-JP,2022-06-03,G,SB-0001,1900-01-01 18:00:00,19,SB_LineLeader_1,SB-0001,3,2022-06-03 05:10:00,0,W-879440,,
754,Items-SB-03591404-JP,2022-06-03,G,SB-0001,1900-01-01 09:00:00,19,SB_LineLeader_1,SB-0001,3,2022-06-03 05:12:00,30,W-879440,,
755,Items-SB-03591404-JP,2022-06-03,G,SB-0001,1900-01-01 19:00:00,19,SB_LineLeader_1,SB-0001,3,2022-06-03 05:14:00,60,W-879440,,
756,Items-SB-03591404-JP,2022-06-03,G,SB-0001,1900-01-01 09:00:00,19,SB_LineLeader_1,SB-0001,3,2022-06-03 05:16:00,0,W-879440,,
757,Items-SB-03591404-JP,2022-06-03,G,SB-0001,1900-01-01 16:00:00,19,SB_LineLeader_1,SB-0001,3,2022-06-03 05:18:00,0,W-879440,,
758,Items-SB-03591404-JP,2022-06-03,G,SB-0001,1900-01-01 20:00:00,19,SB_LineLeader_1,SB-0001,3,2022-06-03 05:20:00,30,W-879440,,
759,Items-BC-08035102-BR,2022-06-03,G,BC-0001,1900-01-01 13:00:00,159,BC_LineLeader_1,BC-0001,5,2022-06-03 05:02:00,0,W-208273,,
760,Items-EE-00711445-JP,2022-06-03,G,EE-0001,1900-01-01 19:00:00,53,EE_LineLeader_1,EE-0001,4,2022-06-03 05:02:00,30,W-887526,,
761,Items-EE-00711445-JP,2022-06-03,G,EE-0001,1900-01-01 14:00:00,53,EE_LineLeader_1,EE-0001,4,2022-06-03 05:04:00,0,W-887526,,
762,Items-EE-00711445-JP,2022-06-03,G,EE-0001,1900-01-01 18:00:00,53,EE_LineLeader_1,EE-0001,4,2022-06-03 05:06:00,60,W-887526,,
763,Items-EE-01947410-JP,2022-06-03,G,EE-0001,1900-01-01 16:00:00,34,EE_LineLeader_1,EE-0001,4,2022-06-03 05:02:00,0,W-161579,,
764,Items-EE-01947410-JP,2022-06-03,G,EE-0001,1900-01-01 18:00:00,34,EE_LineLeader_1,EE-0001,4,2022-06-03 05:04:00,60,W-161579,,
765,Items-EE-01947410-JP,2022-06-03,G,EE-0001,1900-01-01 15:00:00,34,EE_LineLeader_1,EE-0001,4,2022-06-03 05:06:00,0,W-161579,,
766,Items-EE-01947410-JP,2022-06-03,G,EE-0001,1900-01-01 13:00:00,34,EE_LineLeader_1,EE-0001,4,2022-06-03 05:08:00,0,W-161579,,
767,Items-EE-01947410-JP,2022-06-03,G,EE-0001,1900-01-01 15:00:00,34,EE_LineLeader_1,EE-0001,4,2022-06-03 05:10:00,0,W-161579,,
768,Items-EE-01947410-JP,2022-06-03,G,EE-0001,1900-01-01 12:00:00,35,EE_LineLeader_1,EE-0001,4,2022-06-03 05:12:00,30,W-161579,,
769,Items-SB-03591404-JP,2022-06-03,G,SB-0001,1900-01-01 13:00:00,59,SB_LineLeader_1,SB-0001,3,2022-06-03 05:02:00,30,W-847580,,
770,Items-SB-03591404-JP,2022-06-03,G,SB-0001,1900-01-01 14:00:00,59,SB_LineLeader_1,SB-0001,3,2022-06-03 05:04:00,30,W-847580,,
771,Items-SB-03591404-JP,2022-06-03,G,SB-0001,1900-01-01 18:00:00,60,SB_LineLeader_1,SB-0001,3,2022-06-03 05:06:00,30,W-847580,,
772,Items-SB-03591404-JP,2022-06-03,G,SB-0001,1900-01-01 12:00:00,60,SB_LineLeader_1,SB-0001,3,2022-06-03 05:08:00,30,W-847580,,
773,Items-BC-00366822-IN,2022-06-03,G,BC-0001,1900-01-01 09:00:00,18,BC_LineLeader_1,BC-0001,5,2022-06-03 05:02:00,0,W-119397,,
774,Items-BC-00366822-IN,2022-06-03,G,BC-0001,1900-01-01 13:00:00,18,BC_LineLeader_1,BC-0001,5,2022-06-03 05:04:00,0,W-119397,,
775,Items-BC-00366822-IN,2022-06-03,G,BC-0001,1900-01-01 20:00:00,19,BC_LineLeader_1,BC-0001,5,2022-06-03 05:06:00,60,W-119397,,
776,Items-BC-00366822-IN,2022-06-03,G,BC-0001,1900-01-01 12:00:00,19,BC_LineLeader_1,BC-0001,5,2022-06-03 05:08:00,60,W-119397,,
777,Items-BC-00366822-IN,2022-06-03,G,BC-0001,1900-01-01 09:00:00,19,BC_LineLeader_1,BC-0001,5,2022-06-03 05:10:00,30,W-119397,,
778,Items-BC-00366822-IN,2022-06-03,G,BC-0001,1900-01-01 13:00:00,19,BC_LineLeader_1,BC-0001,5,2022-06-03 05:12:00,60,W-119397,,
779,Items-BC-00366822-IN,2022-06-03,G,BC-0001,1900-01-01 13:00:00,19,BC_LineLeader_1,BC-0001,5,2022-06-03 05:14:00,60,W-119397,,
780,Items-BC-00366822-IN,2022-06-03,G,BC-0001,1900-01-01 15:00:00,19,BC_LineLeader_1,BC-0001,5,2022-06-03 05:16:00,0,W-119397,,
781,Items-BC-00366822-IN,2022-06-03,G,BC-0001,1900-01-01 16:00:00,19,BC_LineLeader_1,BC-0001,5,2022-06-03 05:18:00,0,W-119397,,
782,Items-BC-00366822-IN,2022-06-03,G,BC-0001,1900-01-01 19:00:00,19,BC_LineLeader_1,BC-0001,5,2022-06-03 05:20:00,0,W-119397,,
783,Items-BC-09230895-CH,2022-06-03,G,BC-0001,1900-01-01 12:00:00,44,BC_LineLeader_1,BC-0001,5,2022-06-03 05:02:00,0,W-321944,,
784,Items-BC-09230895-CH,2022-06-03,G,BC-0001,1900-01-01 15:00:00,44,BC_LineLeader_1,BC-0001,5,2022-06-03 05:04:00,0,W-321944,,
785,Items-BC-09230895-CH,2022-06-03,G,BC-0001,1900-01-01 17:00:00,45,BC_LineLeader_1,BC-0001,5,2022-06-03 05:06:00,0,W-321944,,
786,Items-BC-09230895-CH,2022-06-03,G,BC-0001,1900-01-01 13:00:00,45,BC_LineLeader_1,BC-0001,5,2022-06-03 05:08:00,0,W-321944,,
787,Items-EP-04536209-JP,2022-06-03,G,EP-0001,1900-01-01 10:00:00,46,EP_LineLeader_1,EP-0001,1,2022-06-03 05:02:00,0,W-144513,,
788,Items-EP-04536209-JP,2022-06-03,G,EP-0001,1900-01-01 14:00:00,46,EP_LineLeader_1,EP-0001,1,2022-06-03 05:04:00,0,W-144513,,
789,Items-EP-04536209-JP,2022-06-03,G,EP-0001,1900-01-01 09:00:00,47,EP_LineLeader_1,EP-0001,1,2022-06-03 05:06:00,60,W-144513,,
790,Items-EP-04536209-JP,2022-06-03,G,EP-0001,1900-01-01 11:00:00,47,EP_LineLeader_1,EP-0001,1,2022-06-03 05:08:00,60,W-144513,,
791,Items-EP-04536209-JP,2022-06-03,G,EP-0001,1900-01-01 17:00:00,47,EP_LineLeader_1,EP-0001,1,2022-06-03 05:10:00,60,W-144513,,
792,Items-TS-01921426-IN,2022-06-03,G,TS-0001,1900-01-01 09:00:00,34,TS_LineLeader_1,TS-0001,2,2022-06-03 05:02:00,30,W-144517,,
793,Items-TS-01921426-IN,2022-06-03,G,TS-0001,1900-01-01 10:00:00,34,TS_LineLeader_1,TS-0001,2,2022-06-03 05:04:00,30,W-144517,,
794,Items-TS-01921426-IN,2022-06-03,G,TS-0001,1900-01-01 16:00:00,34,TS_LineLeader_1,TS-0001,2,2022-06-03 05:06:00,0,W-144517,,
795,Items-TS-01921426-IN,2022-06-03,G,TS-0001,1900-01-01 14:00:00,34,TS_LineLeader_1,TS-0001,2,2022-06-03 05:08:00,0,W-144517,,
796,Items-TS-01921426-IN,2022-06-03,G,TS-0001,1900-01-01 09:00:00,34,TS_LineLeader_1,TS-0001,2,2022-06-03 05:10:00,30,W-144517,,
797,Items-TS-01921426-IN,2022-06-03,G,TS-0001,1900-01-01 09:00:00,34,TS_LineLeader_1,TS-0001,2,2022-06-03 05:12:00,30,W-144517,,
798,Items-TS-01921426-IN,2022-06-03,G,TS-0001,1900-01-01 14:00:00,35,TS_LineLeader_1,TS-0001,2,2022-06-03 05:14:00,60,W-144517,,
799,Items-TS-02922392-CH,2022-06-03,G,TS-0001,1900-01-01 12:00:00,44,TS_LineLeader_1,TS-0001,2,2022-06-03 05:02:00,0,W-652227,,
800,Items-TS-02922392-CH,2022-06-03,G,TS-0001,1900-01-01 12:00:00,44,TS_LineLeader_1,TS-0001,2,2022-06-03 05:04:00,60,W-652227,,
801,Items-TS-02922392-CH,2022-06-03,G,TS-0001,1900-01-01 09:00:00,44,TS_LineLeader_1,TS-0001,2,2022-06-03 05:06:00,0,W-652227,,
802,Items-TS-02922392-CH,2022-06-03,G,TS-0001,1900-01-01 20:00:00,45,TS_LineLeader_1,TS-0001,2,2022-06-03 05:08:00,0,W-652227,,
803,Items-BC-08373900-UK,2022-06-03,G,BC-0001,1900-01-01 17:00:00,31,BC_LineLeader_1,BC-0001,5,2022-06-03 05:02:00,60,W-428935,,
804,Items-BC-08373900-UK,2022-06-03,G,BC-0001,1900-01-01 14:00:00,31,BC_LineLeader_1,BC-0001,5,2022-06-03 05:04:00,30,W-428935,,
805,Items-BC-08373900-UK,2022-06-03,G,BC-0001,1900-01-01 14:00:00,31,BC_LineLeader_1,BC-0001,5,2022-06-03 05:06:00,60,W-428935,,
806,Items-BC-08373900-UK,2022-06-03,G,BC-0001,1900-01-01 09:00:00,31,BC_LineLeader_1,BC-0001,5,2022-06-03 05:08:00,60,W-428935,,
807,Items-BC-08373900-UK,2022-06-03,G,BC-0001,1900-01-01 10:00:00,31,BC_LineLeader_1,BC-0001,5,2022-06-03 05:10:00,60,W-428935,,
808,Items-BC-08373900-UK,2022-06-03,G,BC-0001,1900-01-01 13:00:00,31,BC_LineLeader_1,BC-0001,5,2022-06-03 05:12:00,60,W-428935,,
809,Items-BC-08373900-UK,2022-06-03,G,BC-0001,1900-01-01 18:00:00,31,BC_LineLeader_1,BC-0001,5,2022-06-03 05:14:00,0,W-428935,,
810,Items-BC-08373900-UK,2022-06-03,G,BC-0001,1900-01-01 15:00:00,31,BC_LineLeader_1,BC-0001,5,2022-06-03 05:16:00,60,W-428935,,
811,Items-BC-07313892-JP,2022-06-04,G,BC-0001,1900-01-01 09:00:00,22,BC_LineLeader_1,BC-0001,5,2022-06-04 17:02:00,60,W-706767,,
812,Items-BC-07313892-JP,2022-06-04,G,BC-0001,1900-01-01 12:00:00,22,BC_LineLeader_1,BC-0001,5,2022-06-04 17:04:00,30,W-706767,,
813,Items-BC-07313892-JP,2022-06-04,G,BC-0001,1900-01-01 17:00:00,22,BC_LineLeader_1,BC-0001,5,2022-06-04 17:06:00,0,W-706767,,
814,Items-BC-07313892-JP,2022-06-04,G,BC-0001,1900-01-01 13:00:00,22,BC_LineLeader_1,BC-0001,5,2022-06-04 17:08:00,60,W-706767,,
815,Items-BC-07313892-JP,2022-06-04,G,BC-0001,1900-01-01 17:00:00,23,BC_LineLeader_1,BC-0001,5,2022-06-04 17:10:00,0,W-706767,,
816,Items-BC-07313892-JP,2022-06-04,G,BC-0001,1900-01-01 15:00:00,23,BC_LineLeader_1,BC-0001,5,2022-06-04 17:12:00,0,W-706767,,
817,Items-BC-07313892-JP,2022-06-04,G,BC-0001,1900-01-01 20:00:00,23,BC_LineLeader_1,BC-0001,5,2022-06-04 17:14:00,60,W-706767,,
818,Items-BC-07313892-JP,2022-06-04,G,BC-0001,1900-01-01 18:00:00,23,BC_LineLeader_1,BC-0001,5,2022-06-04 17:16:00,60,W-706767,,
819,Items-BC-07313892-JP,2022-06-04,G,BC-0001,1900-01-01 11:00:00,23,BC_LineLeader_1,BC-0001,5,2022-06-04 17:18:00,30,W-706767,,
820,Items-BC-07313892-JP,2022-06-04,G,BC-0001,1900-01-01 12:00:00,23,BC_LineLeader_1,BC-0001,5,2022-06-04 17:20:00,0,W-706767,,
821,Items-SB-09133837-BR,2022-06-04,G,SB-0001,1900-01-01 12:00:00,23,SB_LineLeader_1,SB-0001,3,2022-06-04 17:02:00,30,W-643967,,
822,Items-SB-09133837-BR,2022-06-04,G,SB-0001,1900-01-01 18:00:00,23,SB_LineLeader_1,SB-0001,3,2022-06-04 17:04:00,30,W-643967,,
823,Items-SB-09133837-BR,2022-06-04,G,SB-0001,1900-01-01 19:00:00,23,SB_LineLeader_1,SB-0001,3,2022-06-04 17:06:00,0,W-643967,,
824,Items-SB-09133837-BR,2022-06-04,G,SB-0001,1900-01-01 12:00:00,23,SB_LineLeader_1,SB-0001,3,2022-06-04 17:08:00,30,W-643967,,
825,Items-SB-09133837-BR,2022-06-04,G,SB-0001,1900-01-01 18:00:00,24,SB_LineLeader_1,SB-0001,3,2022-06-04 17:10:00,0,W-643967,,
826,Items-SB-09133837-BR,2022-06-04,G,SB-0001,1900-01-01 10:00:00,24,SB_LineLeader_1,SB-0001,3,2022-06-04 17:12:00,30,W-643967,,
827,Items-SB-09133837-BR,2022-06-04,G,SB-0001,1900-01-01 10:00:00,24,SB_LineLeader_1,SB-0001,3,2022-06-04 17:14:00,0,W-643967,,
828,Items-SB-09133837-BR,2022-06-04,G,SB-0001,1900-01-01 19:00:00,24,SB_LineLeader_1,SB-0001,3,2022-06-04 17:16:00,0,W-643967,,
829,Items-SB-09133837-BR,2022-06-04,G,SB-0001,1900-01-01 14:00:00,24,SB_LineLeader_1,SB-0001,3,2022-06-04 17:18:00,30,W-643967,,
830,Items-SB-09133837-BR,2022-06-04,G,SB-0001,1900-01-01 13:00:00,24,SB_LineLeader_1,SB-0001,3,2022-06-04 17:20:00,0,W-643967,,
831,Items-EE-00711445-JP,2022-06-04,G,EE-0001,1900-01-01 11:00:00,23,EE_LineLeader_1,EE-0001,4,2022-06-04 17:02:00,0,W-689178,,
832,Items-EE-00711445-JP,2022-06-04,G,EE-0001,1900-01-01 16:00:00,24,EE_LineLeader_1,EE-0001,4,2022-06-04 17:04:00,30,W-689178,,
833,Items-EE-00711445-JP,2022-06-04,G,EE-0001,1900-01-01 12:00:00,24,EE_LineLeader_1,EE-0001,4,2022-06-04 17:06:00,60,W-689178,,
834,Items-EE-00711445-JP,2022-06-04,G,EE-0001,1900-01-01 11:00:00,24,EE_LineLeader_1,EE-0001,4,2022-06-04 17:08:00,0,W-689178,,
835,Items-EE-00711445-JP,2022-06-04,G,EE-0001,1900-01-01 18:00:00,24,EE_LineLeader_1,EE-0001,4,2022-06-04 17:10:00,0,W-689178,,
836,Items-EE-00711445-JP,2022-06-04,G,EE-0001,1900-01-01 12:00:00,24,EE_LineLeader_1,EE-0001,4,2022-06-04 17:12:00,0,W-689178,,
837,Items-EE-00711445-JP,2022-06-04,G,EE-0001,1900-01-01 18:00:00,24,EE_LineLeader_1,EE-0001,4,2022-06-04 17:14:00,0,W-689178,,
838,Items-EE-00711445-JP,2022-06-04,G,EE-0001,1900-01-01 19:00:00,24,EE_LineLeader_1,EE-0001,4,2022-06-04 17:16:00,60,W-689178,,
839,Items-EE-00711445-JP,2022-06-04,G,EE-0001,1900-01-01 11:00:00,24,EE_LineLeader_1,EE-0001,4,2022-06-04 17:18:00,0,W-689178,,
840,Items-EE-00711445-JP,2022-06-04,G,EE-0001,1900-01-01 19:00:00,55,EE_LineLeader_1,EE-0001,4,2022-06-04 17:02:00,0,W-110602,,
841,Items-EE-00711445-JP,2022-06-04,G,EE-0001,1900-01-01 16:00:00,55,EE_LineLeader_1,EE-0001,4,2022-06-04 17:04:00,60,W-110602,,
842,Items-EE-00711445-JP,2022-06-04,G,EE-0001,1900-01-01 17:00:00,56,EE_LineLeader_1,EE-0001,4,2022-06-04 17:06:00,0,W-110602,,
843,Items-BC-07313892-JP,2022-06-04,G,BC-0001,1900-01-01 12:00:00,23,BC_LineLeader_1,BC-0001,5,2022-06-04 17:02:00,30,W-488369,,
844,Items-BC-07313892-JP,2022-06-04,G,BC-0001,1900-01-01 16:00:00,23,BC_LineLeader_1,BC-0001,5,2022-06-04 17:04:00,0,W-488369,,
