Item No_,Lot No_,Bin Code,Zone Code,Quantity,Min_Registering_Date,Days from Registration
123234,IDS-21E2-00086,TMG,TMG,200.0,2021-11-09,432
136998,IDS-21E2-00101,IGS,IGS,200.0,2022-05-18,242
123234,IDS-21E2-00114,TMG,TMG,175.0,2022-06-14,215
136998,IDS-21E2-00114,TMG,TMG,200.0,2022-01-03,377
123234,IDS-21E2-00324,IGS,IGS,200.0,2021-08-13,520
123234,IDS-21E2-00325,IGS,IGS,175.0,2022-10-26,81
123234,IDS-21E2-00328,TMG,TMG,175.0,2022-09-11,126
123234,IDS-21E2-00336,IGS,IGS,200.0,2021-06-08,586
123234,IDS-21E2-00368,IGS,IGS,175.0,2022-12-17,29
123234,IDS-21E2-00368,TMG,TMG,250.0,2022-08-24,144
123234,IDS-21E2-00369,IGS,IGS,200.0,2022-05-09,251
123234,IDS-21E2-00376,IGS,IGS,200.0,2021-05-12,613
136998,IDS-21E2-00432,IGS,IGS,200.0,2021-04-20,635
123234,IDS-21E2-00432,TMG,TMG,250.0,2022-11-18,58
123234,IDS-21E2-00436,TMG,TMG,350.0,2021-03-22,664
136998,IDS-21E2-00452,IGS,IGS,175.0,2022-07-18,181
116723,IDS-21E2-00560,IGS,IGS,250.0,2021-10-30,442
123234,IDS-21E2-00560,IGS,IGS,200.0,2021-10-28,444
123234,IDS-21E2-00560,TMG,TMG,175.0,2022-02-11,338
136998,IDS-21E2-00562,TMG,TMG,425.0,2021-04-24,631
123234,IDS-21E2-00572,TMG,TMG,200.0,2021-07-18,546
136998,IDS-21E2-00576,IGS,IGS,200.0,2022-10-27,80
123234,IDS-21E2-00592,IGS,IGS,250.0,2022-10-18,89
123234,IDS-21E2-00596,TMG,TMG,175.0,2021-10-18,454
123234,IDS-21E2-00816,TMG,TMG,250.0,2021-06-21,573
136998,IDS-21E2-00820,IGS,IGS,175.0,2021-10-08,464
136998,IDS-21E2-00832,TMG,TMG,200.0,2021-03-01,685
114717,IDS-21E2-00028,IGS,IGS,375.0,2021-06-17,577
114717,IDS-21E2-00028,TMG,TMG,825.0,2021-04-24,631
114717,IDS-21E2-00039,IGS,IGS,4850.0,2021-02-17,697
114717,IDS-21E2-00039,TMG,TMG,6175.0,2021-03-26,660
114717,IDS-21E2-00054,IGS,IGS,1850.0,2021-04-04,651
114717,IDS-21E2-00054,TMG,TMG,1950.0,2021-03-06,680
114717,IDS-21E2-00056,IGS,IGS,700.0,2021-04-30,625
114717,IDS-21E2-00056,TMG,TMG,1000.0,2021-04-01,654
114717,IDS-21E2-00080,IGS,IGS,375.0,2022-02-04,345
114717,IDS-21E2-00080,TMG,TMG,675.0,2022-02-12,337
114717,IDS-21E2-00083,IGS,IGS,175.0,2021-08-15,518
114717,IDS-21E2-00083,TMG,TMG,500.0,2021-06-04,590
114717,IDS-21E2-00086,IGS,IGS,175.0,2021-04-28,627
114717,IDS-21E2-00086,TMG,TMG,1325.0,2021-04-24,631
114717,IDS-21E2-00101,IGS,IGS,600.0,2021-02-24,690
114717,IDS-21E2-00101,TMG,TMG,250.0,2021-11-15,426
114717,IDS-21E2-00114,IGS,IGS,500.0,2021-08-25,508
114717,IDS-21E2-00114,TMG,TMG,1425.0,2021-03-15,671
114717,IDS-21E2-00125,IGS,IGS,2900.0,2021-02-23,691
114717,IDS-21E2-00125,TMG,TMG,2675.0,2021-02-15,699
114717,IDS-21E2-00316,TMG,TMG,200.0,2022-08-16,152
114717,IDS-21E2-00317,TMG,TMG,250.0,2022-09-20,117
114717,IDS-21E2-00320,IGS,IGS,350.0,2021-11-06,435
114717,IDS-21E2-00320,TMG,TMG,975.0,2021-06-09,585
114717,IDS-21E2-00321,IGS,IGS,200.0,2022-01-26,354
114717,IDS-21E2-00321,TMG,TMG,175.0,2022-01-03,377
114717,IDS-21E2-00324,IGS,IGS,250.0,2021-08-11,522
114717,IDS-21E2-00324,TMG,TMG,575.0,2021-07-27,537
114717,IDS-21E2-00325,IGS,IGS,175.0,2021-06-22,572
114717,IDS-21E2-00325,TMG,TMG,250.0,2021-09-27,475
114717,IDS-21E2-00336,TMG,TMG,200.0,2022-01-16,364
114717,IDS-21E2-00337,TMG,TMG,200.0,2022-06-25,204
114717,IDS-21E2-00340,IGS,IGS,400.0,2021-12-04,407
114717,IDS-21E2-00340,TMG,TMG,500.0,2022-03-16,305
114717,IDS-21E2-00368,IGS,IGS,375.0,2021-06-19,575
114717,IDS-21E2-00368,TMG,TMG,425.0,2022-09-18,119
114717,IDS-21E2-00369,TMG,TMG,200.0,2021-04-26,629
114717,IDS-21E2-00372,TMG,TMG,1000.0,2021-09-09,493
114717,IDS-21E2-00374,TMG,TMG,250.0,2022-03-25,296
114717,IDS-21E2-00376,TMG,TMG,175.0,2021-10-01,471
114717,IDS-21E2-00381,IGS,IGS,200.0,2022-03-21,300
114717,IDS-21E2-00400,TMG,TMG,450.0,2021-03-17,669
114717,IDS-21E2-00432,TMG,TMG,675.0,2022-05-03,257
114717,IDS-21E2-00433,IGS,IGS,175.0,2022-06-23,206
114717,IDS-21E2-00433,TMG,TMG,675.0,2021-08-24,509
114717,IDS-21E2-00436,IGS,IGS,250.0,2021-03-23,663
114717,IDS-21E2-00436,TMG,TMG,425.0,2021-10-22,450
114717,IDS-21E2-00437,TMG,TMG,175.0,2021-03-01,685
114717,IDS-21E2-00452,TMG,TMG,200.0,2022-03-17,304
114717,IDS-21E2-00500,TMG,TMG,350.0,2021-05-22,603
114717,IDS-21E2-00560,IGS,IGS,3275.0,2021-02-19,695
114717,IDS-21E2-00560,TMG,TMG,4250.0,2021-04-03,652
114717,IDS-21E2-00561,IGS,IGS,850.0,2021-02-11,703
114717,IDS-21E2-00561,TMG,TMG,1900.0,2021-04-01,654
114717,IDS-21E2-00562,IGS,IGS,575.0,2021-11-04,437
114717,IDS-21E2-00562,TMG,TMG,175.0,2022-06-12,217
114717,IDS-21E2-00564,IGS,IGS,5175.0,2021-03-07,679
114717,IDS-21E2-00564,TMG,TMG,4625.0,2021-02-16,698
114717,IDS-21E2-00565,IGS,IGS,700.0,2022-03-11,310
114717,IDS-21E2-00565,TMG,TMG,675.0,2021-07-03,561
114717,IDS-21E2-00566,TMG,TMG,700.0,2021-02-11,703
114717,IDS-21E2-00568,TMG,TMG,200.0,2022-05-06,254
114717,IDS-21E2-00576,TMG,TMG,375.0,2021-11-16,425
114717,IDS-21E2-00577,TMG,TMG,175.0,2021-02-11,703
114717,IDS-21E2-00579,TMG,TMG,200.0,2021-07-18,546
114717,IDS-21E2-00580,IGS,IGS,175.0,2021-09-23,479
114717,IDS-21E2-00580,TMG,TMG,825.0,2021-05-22,603
114717,IDS-21E2-00581,TMG,TMG,250.0,2022-07-12,187
114717,IDS-21E2-00582,IGS,IGS,200.0,2022-10-21,86
114717,IDS-21E2-00592,TMG,TMG,450.0,2021-05-15,610
114717,IDS-21E2-00593,TMG,TMG,250.0,2022-05-11,249
114717,IDS-21E2-00596,IGS,IGS,175.0,2022-04-11,279
114717,IDS-21E2-00596,TMG,TMG,250.0,2021-02-22,692
114717,IDS-21E2-00597,IGS,IGS,200.0,2021-09-01,501
114717,IDS-21E2-00628,IGS,IGS,675.0,2021-12-18,393
114717,IDS-21E2-00628,TMG,TMG,725.0,2021-04-05,650
114717,IDS-21E2-00633,TMG,TMG,250.0,2022-11-11,65
114717,IDS-21E2-00688,IGS,IGS,175.0,2022-01-01,379
114717,IDS-21E2-00688,TMG,TMG,650.0,2021-03-02,684
114717,IDS-21E2-00689,IGS,IGS,200.0,2022-04-05,285
114717,IDS-21E2-00692,TMG,TMG,250.0,2021-09-01,501
114717,IDS-21E2-00694,TMG,TMG,200.0,2021-12-26,385
114717,IDS-21E2-00704,IGS,IGS,175.0,2022-09-12,125
114717,IDS-21E2-00705,TMG,TMG,175.0,2021-12-07,404
114717,IDS-21E2-00724,TMG,TMG,250.0,2022-05-30,230
114717,IDS-21E2-00816,IGS,IGS,550.0,2021-05-24,601
114717,IDS-21E2-00816,TMG,TMG,550.0,2021-06-05,589
114717,IDS-21E2-00817,IGS,IGS,525.0,2021-09-20,482
114717,IDS-21E2-00817,TMG,TMG,450.0,2022-06-22,207
114717,IDS-21E2-00820,TMG,TMG,425.0,2022-01-18,362
114717,IDS-21E2-00821,IGS,IGS,400.0,2022-03-17,304
114717,IDS-21E2-00826,IGS,IGS,200.0,2021-08-23,510
114717,IDS-21E2-00832,IGS,IGS,250.0,2022-12-04,42
114717,IDS-21E2-00852,IGS,IGS,175.0,2022-05-25,235
114717,IDS-21E2-00880,IGS,IGS,250.0,2021-02-25,689
114717,IDS-21E2-01072,IGS,IGS,250.0,2021-05-03,622
114717,IDS-21E2-01072,TMG,TMG,900.0,2021-04-09,646
114717,IDS-21E2-01073,IGS,IGS,400.0,2021-03-08,678
114717,IDS-21E2-01073,TMG,TMG,500.0,2021-02-14,700
114717,IDS-21E2-01074,TMG,TMG,425.0,2022-01-11,369
114717,IDS-21E2-01076,IGS,IGS,200.0,2021-11-21,420
114717,IDS-21E2-01076,TMG,TMG,250.0,2022-05-30,230
114717,IDS-21E2-01077,TMG,TMG,250.0,2021-07-02,562
114717,IDS-21E2-01092,IGS,IGS,200.0,2022-04-22,268
114717,IDS-21E2-01124,IGS,IGS,250.0,2022-05-15,245
114717,IDS-21E2-01200,TMG,TMG,250.0,2022-09-04,133
114717,IDS-21E2-01204,IGS,IGS,175.0,2021-04-21,634
121851,IDS-21E2-00039,IGS,IGS,200.0,2022-11-26,50
131037,IDS-21E2-00086,IGS,IGS,200.0,2022-05-24,236
115418,IDS-21E2-00028,TMG,TMG,175.0,2022-11-04,72
121793,IDS-21E2-00028,TMG,TMG,1050.0,2021-09-12,490
115418,IDS-21E2-00039,IGS,IGS,750.0,2021-04-16,639
117871,IDS-21E2-00039,IGS,IGS,200.0,2022-11-14,62
121793,IDS-21E2-00039,IGS,IGS,650.0,2021-08-11,522
130347,IDS-21E2-00039,IGS,IGS,500.0,2022-08-02,166
138872,IDS-21E2-00039,IGS,IGS,1175.0,2021-05-23,602
115418,IDS-21E2-00039,TMG,TMG,1150.0,2021-02-18,696
117871,IDS-21E2-00039,TMG,TMG,525.0,2022-05-19,241
121793,IDS-21E2-00039,TMG,TMG,550.0,2021-07-02,562
130347,IDS-21E2-00039,TMG,TMG,425.0,2021-04-23,632
138872,IDS-21E2-00039,TMG,TMG,825.0,2021-04-04,651
115418,IDS-21E2-00054,IGS,IGS,175.0,2022-06-13,216
117871,IDS-21E2-00054,IGS,IGS,200.0,2021-04-05,650
138872,IDS-21E2-00054,IGS,IGS,425.0,2021-06-22,572
115418,IDS-21E2-00054,TMG,TMG,200.0,2022-08-02,166
121793,IDS-21E2-00054,TMG,TMG,250.0,2021-04-02,653
138872,IDS-21E2-00054,TMG,TMG,175.0,2021-08-01,532
115418,IDS-21E2-00056,IGS,IGS,250.0,2021-08-27,506
117871,IDS-21E2-00056,IGS,IGS,250.0,2022-01-17,363
121793,IDS-21E2-00056,IGS,IGS,175.0,2021-07-08,556
138872,IDS-21E2-00056,IGS,IGS,250.0,2021-03-19,667
115418,IDS-21E2-00056,TMG,TMG,600.0,2021-07-24,540
121793,IDS-21E2-00056,TMG,TMG,425.0,2021-08-20,513
138872,IDS-21E2-00056,TMG,TMG,500.0,2021-08-03,530
115418,IDS-21E2-00080,TMG,TMG,425.0,2021-08-05,528
121793,IDS-21E2-00080,TMG,TMG,925.0,2021-03-21,665
130347,IDS-21E2-00080,TMG,TMG,200.0,2021-10-28,444
138872,IDS-21E2-00080,TMG,TMG,250.0,2021-11-28,413
115418,IDS-21E2-00083,IGS,IGS,500.0,2021-03-04,682
130347,IDS-21E2-00083,IGS,IGS,175.0,2022-11-21,55
121793,IDS-21E2-00083,TMG,TMG,200.0,2021-08-30,503
138872,IDS-21E2-00083,TMG,TMG,425.0,2021-02-18,696
115418,IDS-21E2-00086,IGS,IGS,175.0,2021-09-06,496
138872,IDS-21E2-00086,IGS,IGS,925.0,2021-02-17,697
121793,IDS-21E2-00086,TMG,TMG,650.0,2021-05-06,619
138872,IDS-21E2-00086,TMG,TMG,400.0,2021-06-21,573
115418,IDS-21E2-00101,IGS,IGS,200.0,2021-04-22,633
121793,IDS-21E2-00101,IGS,IGS,175.0,2021-11-06,435
138872,IDS-21E2-00101,IGS,IGS,375.0,2021-08-19,514
114167,IDS-21E2-00101,TMG,TMG,200.0,2021-05-22,603
115418,IDS-21E2-00101,TMG,TMG,250.0,2022-12-31,15
121793,IDS-21E2-00101,TMG,TMG,850.0,2021-02-17,697
130347,IDS-21E2-00101,TMG,TMG,250.0,2022-05-03,257
138872,IDS-21E2-00101,TMG,TMG,250.0,2021-11-17,424
138872,IDS-21E2-00114,IGS,IGS,650.0,2021-08-30,503
121793,IDS-21E2-00114,TMG,TMG,175.0,2021-04-30,625
138872,IDS-21E2-00114,TMG,TMG,425.0,2021-07-10,554
115418,IDS-21E2-00125,IGS,IGS,625.0,2021-12-17,394
121793,IDS-21E2-00125,IGS,IGS,550.0,2021-10-21,451
130347,IDS-21E2-00125,IGS,IGS,175.0,2021-08-24,509
138872,IDS-21E2-00125,IGS,IGS,200.0,2021-05-18,607
115418,IDS-21E2-00125,TMG,TMG,175.0,2022-09-24,113
117871,IDS-21E2-00125,TMG,TMG,450.0,2021-08-11,522
121793,IDS-21E2-00125,TMG,TMG,875.0,2021-08-13,520
130347,IDS-21E2-00125,TMG,TMG,425.0,2021-12-07,404
138872,IDS-21E2-00125,TMG,TMG,1050.0,2021-08-11,522
121793,IDS-21E2-00316,IGS,IGS,175.0,2021-10-11,461
115418,IDS-21E2-00320,IGS,IGS,175.0,2022-04-20,270
121793,IDS-21E2-00320,IGS,IGS,175.0,2022-11-11,65
115418,IDS-21E2-00320,TMG,TMG,175.0,2022-09-14,123
130347,IDS-21E2-00321,TMG,TMG,250.0,2021-11-22,419
115418,IDS-21E2-00324,TMG,TMG,200.0,2021-04-28,627
121793,IDS-21E2-00324,TMG,TMG,175.0,2021-10-14,458
138872,IDS-21E2-00324,TMG,TMG,250.0,2021-09-06,496
115418,IDS-21E2-00325,IGS,IGS,250.0,2021-06-18,576
138872,IDS-21E2-00325,TMG,TMG,175.0,2021-03-21,665
121793,IDS-21E2-00328,TMG,TMG,250.0,2021-04-08,647
138872,IDS-21E2-00328,TMG,TMG,175.0,2021-07-08,556
121793,IDS-21E2-00336,TMG,TMG,450.0,2021-04-26,629
121793,IDS-21E2-00340,TMG,TMG,250.0,2021-05-31,594
138872,IDS-21E2-00340,TMG,TMG,250.0,2021-02-17,697
117871,IDS-21E2-00344,IGS,IGS,250.0,2021-08-10,523
117871,IDS-21E2-00353,IGS,IGS,250.0,2021-03-15,671
138872,IDS-21E2-00368,IGS,IGS,1000.0,2021-02-23,691
121793,IDS-21E2-00368,TMG,TMG,250.0,2022-12-11,35
138872,IDS-21E2-00368,TMG,TMG,675.0,2021-04-05,650
138872,IDS-21E2-00370,TMG,TMG,175.0,2022-12-19,27
115418,IDS-21E2-00372,IGS,IGS,175.0,2021-08-19,514
121793,IDS-21E2-00372,TMG,TMG,175.0,2022-04-14,276
138872,IDS-21E2-00372,TMG,TMG,175.0,2021-04-08,647
121793,IDS-21E2-00374,TMG,TMG,175.0,2022-05-10,250
138872,IDS-21E2-00375,IGS,IGS,200.0,2021-05-12,613
121793,IDS-21E2-00376,TMG,TMG,250.0,2021-11-17,424
121793,IDS-21E2-00432,IGS,IGS,250.0,2021-07-10,554
115418,IDS-21E2-00432,TMG,TMG,250.0,2021-04-08,647
115418,IDS-21E2-00433,IGS,IGS,250.0,2021-12-25,386
138872,IDS-21E2-00433,TMG,TMG,200.0,2022-07-25,174
115418,IDS-21E2-00436,IGS,IGS,200.0,2021-07-19,545
138872,IDS-21E2-00436,IGS,IGS,200.0,2021-02-23,691
121793,IDS-21E2-00436,TMG,TMG,250.0,2022-10-28,79
130347,IDS-21E2-00436,TMG,TMG,250.0,2021-04-23,632
138872,IDS-21E2-00437,TMG,TMG,250.0,2022-09-06,131
138872,IDS-21E2-00501,TMG,TMG,175.0,2022-12-29,17
121793,IDS-21E2-00516,TMG,TMG,200.0,2022-08-09,159
117871,IDS-21E2-00560,IGS,IGS,175.0,2022-11-21,55
121793,IDS-21E2-00560,IGS,IGS,250.0,2021-08-17,516
115418,IDS-21E2-00560,TMG,TMG,375.0,2021-02-22,692
117871,IDS-21E2-00560,TMG,TMG,175.0,2021-07-20,544
121793,IDS-21E2-00560,TMG,TMG,500.0,2021-05-21,604
138872,IDS-21E2-00560,TMG,TMG,550.0,2021-02-15,699
115418,IDS-21E2-00561,IGS,IGS,175.0,2021-07-23,541
138872,IDS-21E2-00561,IGS,IGS,200.0,2022-07-16,183
130347,IDS-21E2-00562,IGS,IGS,250.0,2021-06-27,567
117871,IDS-21E2-00564,IGS,IGS,375.0,2021-05-22,603
121793,IDS-21E2-00564,IGS,IGS,625.0,2021-08-19,514
115418,IDS-21E2-00564,TMG,TMG,550.0,2021-06-20,574
117871,IDS-21E2-00564,TMG,TMG,175.0,2022-02-08,341
130347,IDS-21E2-00564,TMG,TMG,250.0,2022-05-31,229
138872,IDS-21E2-00564,TMG,TMG,250.0,2021-10-22,450
117871,IDS-21E2-00565,TMG,TMG,175.0,2021-05-01,624
121793,IDS-21E2-00566,IGS,IGS,175.0,2022-05-01,259
138872,IDS-21E2-00566,TMG,TMG,175.0,2022-03-21,300
114167,IDS-21E2-00568,TMG,TMG,200.0,2021-06-26,568
115418,IDS-21E2-00570,TMG,TMG,200.0,2022-05-21,239
117871,IDS-21E2-00572,IGS,IGS,250.0,2022-06-03,226
115418,IDS-21E2-00576,IGS,IGS,250.0,2022-04-12,278
130347,IDS-21E2-00576,TMG,TMG,175.0,2021-05-03,622
138872,IDS-21E2-00576,TMG,TMG,250.0,2021-04-05,650
130347,IDS-21E2-00580,TMG,TMG,200.0,2021-04-16,639
117871,IDS-21E2-00592,TMG,TMG,175.0,2021-12-26,385
121793,IDS-21E2-00624,IGS,IGS,425.0,2021-11-02,439
138872,IDS-21E2-00624,IGS,IGS,175.0,2022-09-20,117
121793,IDS-21E2-00628,IGS,IGS,200.0,2022-12-09,37
138872,IDS-21E2-00628,IGS,IGS,250.0,2021-02-18,696
121793,IDS-21E2-00628,TMG,TMG,175.0,2022-07-19,180
138872,IDS-21E2-00628,TMG,TMG,200.0,2021-04-12,643
115418,IDS-21E2-00692,IGS,IGS,175.0,2022-05-24,236
115418,IDS-21E2-00692,TMG,TMG,200.0,2022-02-16,333
115418,IDS-21E2-00816,IGS,IGS,450.0,2021-09-04,498
121793,IDS-21E2-00816,IGS,IGS,200.0,2021-11-18,423
117871,IDS-21E2-00816,TMG,TMG,250.0,2022-04-03,287
138872,IDS-21E2-00816,TMG,TMG,675.0,2021-03-06,680
138872,IDS-21E2-00817,IGS,IGS,425.0,2022-01-15,365
115418,IDS-21E2-00817,TMG,TMG,175.0,2022-03-22,299
121793,IDS-21E2-00817,TMG,TMG,250.0,2022-07-14,185
115418,IDS-21E2-00818,IGS,IGS,175.0,2022-04-06,284
130347,IDS-21E2-00820,IGS,IGS,175.0,2021-04-08,647
115418,IDS-21E2-00820,TMG,TMG,200.0,2021-05-20,605
138872,IDS-21E2-00820,TMG,TMG,400.0,2022-10-13,94
115418,IDS-21E2-00821,IGS,IGS,200.0,2021-07-01,563
130347,IDS-21E2-00821,IGS,IGS,175.0,2021-07-03,561
115418,IDS-21E2-00822,IGS,IGS,175.0,2022-03-14,307
130347,IDS-21E2-00832,IGS,IGS,250.0,2022-09-16,121
121793,IDS-21E2-00832,TMG,TMG,250.0,2022-12-12,34
115418,IDS-21E2-00837,IGS,IGS,250.0,2022-11-27,49
115418,IDS-21E2-00884,TMG,TMG,200.0,2022-10-27,80
138872,IDS-21E2-00896,TMG,TMG,250.0,2021-02-26,688
115418,IDS-21E2-00960,TMG,TMG,250.0,2021-09-28,474
115418,IDS-21E2-01072,TMG,TMG,175.0,2022-05-03,257
138872,IDS-21E2-01072,TMG,TMG,175.0,2021-08-21,512
115418,IDS-21E2-01076,IGS,IGS,175.0,2022-03-28,293
115418,IDS-21E2-01076,TMG,TMG,250.0,2021-12-15,396
117871,IDS-21E2-01078,IGS,IGS,200.0,2022-11-02,74
138872,IDS-21E2-01089,TMG,TMG,250.0,2021-11-19,422
121793,IDS-21E2-01096,TMG,TMG,175.0,2022-12-22,24
117871,IDS-21E2-01164,IGS,IGS,200.0,2021-10-28,444
115418,IDS-21E2-01204,TMG,TMG,250.0,2021-02-27,687
114571,IDS-21E2-00039,IGS,IGS,200.0,2021-07-17,547
106945,IDS-21E2-00560,IGS,IGS,200.0,2022-03-22,299
EII-CNS-OT-0025,IDS-21E2-00028,IGS,IGS,175.0,2022-04-02,288
103451,IDS-21E2-00028,TMG,TMG,200.0,2022-01-28,352
EII-CNS-OT-0025,IDS-21E2-00028,TMG,TMG,425.0,2021-10-30,442
103451,IDS-21E2-00039,IGS,IGS,175.0,2022-05-25,235
EII-CNS-OT-0025,IDS-21E2-00039,IGS,IGS,875.0,2021-02-16,698
EII-CNS-OT-0025,IDS-21E2-00039,TMG,TMG,1750.0,2021-03-15,671
103451,IDS-21E2-00054,TMG,TMG,250.0,2022-01-08,372
EII-CNS-OT-0025,IDS-21E2-00054,TMG,TMG,450.0,2021-04-27,628
103451,IDS-21E2-00056,IGS,IGS,175.0,2022-05-08,252
EII-CNS-OT-0025,IDS-21E2-00056,IGS,IGS,250.0,2022-05-09,251
EII-CNS-OT-0025,IDS-21E2-00056,TMG,TMG,625.0,2021-06-23,571
EII-CNS-OT-0025,IDS-21E2-00080,IGS,IGS,400.0,2022-02-01,348
103451,IDS-21E2-00083,IGS,IGS,175.0,2022-10-10,97
EII-CNS-OT-0025,IDS-21E2-00083,IGS,IGS,500.0,2021-03-24,662
EII-CNS-OT-0025,IDS-21E2-00083,TMG,TMG,375.0,2021-02-10,704
EII-CNS-OT-0025,IDS-21E2-00086,IGS,IGS,200.0,2021-07-02,562
EII-CNS-OT-0025,IDS-21E2-00086,TMG,TMG,575.0,2021-10-12,460
EII-CNS-OT-0025,IDS-21E2-00101,TMG,TMG,425.0,2021-05-05,620
EII-CNS-OT-0025,IDS-21E2-00114,TMG,TMG,200.0,2022-02-04,345
EII-CNS-OT-0025,IDS-21E2-00125,IGS,IGS,850.0,2021-07-31,533
103451,IDS-21E2-00125,TMG,TMG,200.0,2021-11-06,435
EII-CNS-OT-0025,IDS-21E2-00125,TMG,TMG,1725.0,2021-04-18,637
EII-CNS-OT-0025,IDS-21E2-00316,IGS,IGS,200.0,2022-07-12,187
EII-CNS-OT-0025,IDS-21E2-00316,TMG,TMG,450.0,2022-01-18,362
EII-CNS-OT-0025,IDS-21E2-00320,IGS,IGS,175.0,2021-02-19,695
103451,IDS-21E2-00320,TMG,TMG,175.0,2022-05-05,255
EII-CNS-OT-0025,IDS-21E2-00320,TMG,TMG,350.0,2021-02-12,702
103451,IDS-21E2-00321,TMG,TMG,200.0,2022-07-26,173
EII-CNS-OT-0025,IDS-21E2-00336,IGS,IGS,175.0,2021-06-19,575
EII-CNS-OT-0025,IDS-21E2-00336,TMG,TMG,400.0,2021-08-08,525
EII-CNS-OT-0025,IDS-21E2-00337,TMG,TMG,175.0,2022-02-02,347
EII-CNS-OT-0025,IDS-21E2-00356,TMG,TMG,500.0,2022-08-31,137
EII-CNS-OT-0025,IDS-21E2-00368,IGS,IGS,250.0,2022-11-30,46
EII-CNS-OT-0025,IDS-21E2-00369,TMG,TMG,450.0,2021-05-08,617
EII-CNS-OT-0025,IDS-21E2-00372,IGS,IGS,425.0,2021-08-16,517
EII-CNS-OT-0025,IDS-21E2-00372,TMG,TMG,500.0,2021-06-16,578
EII-CNS-OT-0025,IDS-21E2-00401,IGS,IGS,200.0,2022-10-15,92
EII-CNS-OT-0025,IDS-21E2-00432,TMG,TMG,425.0,2021-05-07,618
EII-CNS-OT-0025,IDS-21E2-00436,TMG,TMG,550.0,2021-11-01,440
EII-CNS-OT-0025,IDS-21E2-00496,IGS,IGS,250.0,2021-12-21,390
EII-CNS-OT-0025,IDS-21E2-00500,IGS,IGS,200.0,2021-05-05,620
EII-CNS-OT-0025,IDS-21E2-00560,IGS,IGS,375.0,2022-02-09,340
EII-CNS-OT-0025,IDS-21E2-00560,TMG,TMG,1925.0,2021-05-04,621
EII-CNS-OT-0025,IDS-21E2-00561,IGS,IGS,175.0,2021-06-28,566
EII-CNS-OT-0025,IDS-21E2-00561,TMG,TMG,375.0,2021-05-25,600
EII-CNS-OT-0025,IDS-21E2-00562,IGS,IGS,200.0,2022-08-03,165
EII-CNS-OT-0025,IDS-21E2-00564,IGS,IGS,400.0,2021-06-03,591
103451,IDS-21E2-00564,TMG,TMG,175.0,2022-11-12,64
EII-CNS-OT-0025,IDS-21E2-00564,TMG,TMG,875.0,2021-03-08,678
EII-CNS-OT-0025,IDS-21E2-00565,IGS,IGS,250.0,2021-05-15,610
103451,IDS-21E2-00565,TMG,TMG,250.0,2021-05-18,607
EII-CNS-OT-0025,IDS-21E2-00565,TMG,TMG,200.0,2022-02-23,326
EII-CNS-OT-0025,IDS-21E2-00566,IGS,IGS,375.0,2021-09-02,500
EII-CNS-OT-0025,IDS-21E2-00576,TMG,TMG,175.0,2022-02-02,347
103451,IDS-21E2-00580,IGS,IGS,200.0,2022-05-16,244
EII-CNS-OT-0025,IDS-21E2-00592,TMG,TMG,800.0,2021-11-01,440
EII-CNS-OT-0025,IDS-21E2-00593,TMG,TMG,250.0,2021-05-05,620
EII-CNS-OT-0025,IDS-21E2-00596,IGS,IGS,175.0,2021-07-16,548
EII-CNS-OT-0025,IDS-21E2-00600,IGS,IGS,200.0,2022-10-03,104
EII-CNS-OT-0025,IDS-21E2-00624,IGS,IGS,200.0,2022-05-28,232
EII-CNS-OT-0025,IDS-21E2-00624,TMG,TMG,375.0,2022-03-11,310
EII-CNS-OT-0025,IDS-21E2-00628,IGS,IGS,625.0,2021-07-21,543
103451,IDS-21E2-00628,TMG,TMG,200.0,2021-02-27,687
EII-CNS-OT-0025,IDS-21E2-00628,TMG,TMG,450.0,2021-03-15,671
EII-CNS-OT-0025,IDS-21E2-00629,TMG,TMG,250.0,2021-05-23,602
EII-CNS-OT-0025,IDS-21E2-00636,TMG,TMG,250.0,2021-06-09,585
103451,IDS-21E2-00641,IGS,IGS,175.0,2021-08-31,502
EII-CNS-OT-0025,IDS-21E2-00692,TMG,TMG,175.0,2021-03-22,664
EII-CNS-OT-0025,IDS-21E2-00693,TMG,TMG,425.0,2022-02-22,327
EII-CNS-OT-0025,IDS-21E2-00756,TMG,TMG,250.0,2022-05-10,250
EII-CNS-OT-0025,IDS-21E2-00817,IGS,IGS,175.0,2022-04-23,267
EII-CNS-OT-0025,IDS-21E2-00820,TMG,TMG,250.0,2021-08-17,516
103451,IDS-21E2-01072,TMG,TMG,250.0,2022-10-09,98
EII-CNS-OT-0025,IDS-21E2-01076,IGS,IGS,175.0,2021-09-08,494
EII-CNS-OT-0025,IDS-21E2-01084,TMG,TMG,200.0,2021-08-10,523
112048,IDS-21E2-00028,IGS,IGS,825.0,2021-07-27,537
112048,IDS-21E2-00028,TMG,TMG,250.0,2021-04-27,628
145893,IDS-21E2-00028,TMG,TMG,200.0,2021-12-23,388
112048,IDS-21E2-00039,IGS,IGS,2700.0,2021-03-23,663
132387,IDS-21E2-00039,IGS,IGS,250.0,2021-03-20,666
112048,IDS-21E2-00039,TMG,TMG,1625.0,2021-04-18,637
145893,IDS-21E2-00039,TMG,TMG,175.0,2021-04-27,628
112048,IDS-21E2-00054,IGS,IGS,400.0,2021-06-25,569
112048,IDS-21E2-00054,TMG,TMG,175.0,2021-12-25,386
