Item No_,Lot No_,Bin Code,Quantity
135506,IDS-21E2-00028,TMG,93000.0
135722,IDS-21E2-00039,IGS,30750.0
140150,IDS-21E2-00368,IGS,2250.0
145340,IDS-21E2-00125,TMG,448800.0
700536-4,IDS-21E2-00340,TMG,21200.0
EII-CNS-OT-0025,IDS-21E2-00561,IGS,18725.0
102482,IDS-21E2-00564,TMG,750.0
103813,IDS-21E2-00560,IGS,4500.0
105491,IDS-21E2-00818,IGS,1000.0
108023,IDS-21E2-00086,TMG,1750.0
114717,IDS-21E2-00368,TMG,134725.0
119852,IDS-21E2-00561,IGS,829950.0
121793,IDS-21E2-00125,TMG,49875.0
121969,IDS-21E2-00561,TMG,19750.0
123546,IDS-21E2-00600,IGS,15500.0
123546,IDS-21E2-00612,TMG,10850.0
133133,IDS-21E2-00436,IGS,39750.0
133133,IDS-21E2-00560,IGS,99375.0
133414,IDS-21E2-00818,TMG,800.0
135506,IDS-21E2-00101,TMG,114000.0
147451,IDS-21E2-00039,IGS,750.0
700536-2,IDS-21E2-01093,TMG,9750.0
EII-CNS-OT-0030,IDS-21E2-00125,TMG,1400.0
102671,IDS-21E2-00560,TMG,17500.0
103813,IDS-21E2-00125,TMG,7650.0
108912,IDS-21E2-00340,TMG,1500.0
111742,IDS-21E2-00083,TMG,501875.0
114717,IDS-21E2-00372,TMG,317000.0
119131,IDS-21E2-00332,IGS,1000.0
125880,IDS-21E2-00564,TMG,22750.0
127229,IDS-21E2-00336,TMG,3500.0
129713,IDS-21E2-00576,TMG,5425.0
130347,IDS-21E2-00820,IGS,3150.0
131536,IDS-21E2-00688,TMG,3250.0
132453,IDS-21E2-00324,TMG,3150.0
133014,IDS-21E2-00572,TMG,1925.0
133081,IDS-21E2-00101,TMG,1400.0
133133,IDS-21E2-00039,TMG,310050.0
135677,IDS-21E2-00125,IGS,126900.0
136704,IDS-21E2-00324,IGS,1925.0
137932,IDS-21E2-00336,IGS,28600.0
138872,IDS-21E2-00817,IGS,33575.0
139272,IDS-21E2-00324,TMG,9200.0
139272,IDS-21E2-00708,IGS,8050.0
139895,IDS-21E2-00828,TMG,3150.0
142726,IDS-21E2-00056,TMG,600.0
145209,IDS-21E2-00039,TMG,3750.0
145340,IDS-21E2-00324,IGS,137700.0
148780,IDS-21E2-00337,TMG,800.0
700536-1,IDS-21E2-00822,TMG,2275.0
1000457,IDS-21E2-00436,TMG,232475.0
1000457,IDS-21E2-00472,TMG,136750.0
1000457,IDS-21E2-00690,TMG,109400.0
1000457,IDS-21E2-00380,TMG,109400.0
100124,IDS-21E2-00564,TMG,5500.0
108259,IDS-21E2-00886,IGS,137025.0
112048,IDS-21E2-00608,TMG,33000.0
114717,IDS-21E2-00692,TMG,79250.0
114717,IDS-21E2-00568,TMG,63400.0
115418,IDS-21E2-00560,TMG,22500.0
116912,IDS-21E2-00056,IGS,4400.0
116994,IDS-21E2-00816,TMG,1500.0
117019,IDS-21E2-00039,IGS,11800.0
120768,IDS-21E2-00054,TMG,4250.0
123234,IDS-21E2-00114,TMG,4550.0
123546,IDS-21E2-00432,TMG,12400.0
123625,IDS-21E2-00039,IGS,21250.0
125948,IDS-21E2-00039,TMG,2500.0
129713,IDS-21E2-00083,IGS,7750.0
132796,IDS-21E2-00320,IGS,6650.0
133133,IDS-21E2-00372,TMG,71550.0
137963,IDS-21E2-00820,IGS,91500.0
138531,IDS-21E2-00564,TMG,1282875.0
141663,IDS-21E2-00628,IGS,18375.0
145340,IDS-21E2-00500,IGS,40800.0
146940,IDS-21E2-01108,TMG,800.0
147359,IDS-21E2-00125,IGS,9450.0
700536-4,IDS-21E2-00596,IGS,47700.0
EII-CNS-OT-0005,IDS-21E2-00039,IGS,4000.0
EII-CNS-OT-0006,IDS-21E2-00560,TMG,600.0
1000457,IDS-21E2-00560,TMG,4417025.0
1000457,IDS-21E2-00321,IGS,136750.0
105581,IDS-21E2-00336,TMG,56625.0
106106,IDS-21E2-00125,TMG,200.0
108259,IDS-21E2-01221,IGS,195750.0
108259,IDS-21E2-00837,TMG,274050.0
109560,IDS-21E2-00560,TMG,600.0
111742,IDS-21E2-00821,IGS,55000.0
111742,IDS-21E2-00054,TMG,336875.0
119852,IDS-21E2-00692,TMG,503000.0
129713,IDS-21E2-00816,IGS,7750.0
132796,IDS-21E2-00452,TMG,9500.0
133133,IDS-21E2-00820,TMG,39750.0
133414,IDS-21E2-00054,TMG,1000.0
137932,IDS-21E2-00564,TMG,45500.0
137963,IDS-21E2-00688,TMG,73200.0
138212,IDS-21E2-00336,IGS,24000.0
141388,IDS-21E2-00368,IGS,3600.0
149611,IDS-21E2-00816,TMG,400.0
EII-CNS-OT-0025,IDS-21E2-00336,IGS,18725.0
1000457,IDS-21E2-00692,TMG,136750.0
102671,IDS-21E2-01077,IGS,20000.0
105695,IDS-21E2-00056,TMG,37800.0
111742,IDS-21E2-00328,IGS,123750.0
111742,IDS-21E2-00580,IGS,96250.0
117232,IDS-21E2-00125,IGS,7400.0
117558,IDS-21E2-00320,TMG,900.0
119852,IDS-21E2-00584,IGS,377250.0
121571,IDS-21E2-00056,TMG,14800.0
131536,IDS-21E2-00080,TMG,2275.0
133133,IDS-21E2-00114,TMG,143100.0
137932,IDS-21E2-01076,TMG,13000.0
138212,IDS-21E2-00372,TMG,12800.0
145340,IDS-21E2-00125,IGS,331500.0
1000457,IDS-21E2-00039,IGS,4116175.0
103451,IDS-21E2-00321,TMG,1800.0
103813,IDS-21E2-00580,IGS,4500.0
105581,IDS-21E2-00628,IGS,26425.0
108259,IDS-21E2-01097,IGS,156600.0
108912,IDS-21E2-00592,TMG,1200.0
112048,IDS-21E2-00568,TMG,26400.0
114717,IDS-21E2-00316,TMG,63400.0
119192,IDS-21E2-00436,IGS,13125.0
119852,IDS-21E2-00612,IGS,201200.0
119852,IDS-21E2-00039,IGS,1.69511E7
127286,IDS-21E2-00039,TMG,250.0
131174,IDS-21E2-00576,IGS,600.0
131664,IDS-21E2-00125,IGS,18125.0
132399,IDS-21E2-00560,TMG,350.0
132796,IDS-21E2-00372,TMG,16150.0
133133,IDS-21E2-00028,TMG,59625.0
134072,IDS-21E2-00086,TMG,8500.0
135456,IDS-21E2-00560,IGS,1200.0
135506,IDS-21E2-00561,TMG,24000.0
137932,IDS-21E2-00056,IGS,22100.0
139895,IDS-21E2-00054,TMG,4500.0
700536-4,IDS-21E2-00565,IGS,45050.0
700536-4,IDS-21E2-00576,IGS,39750.0
EII-CNS-OT-0005,IDS-21E2-00337,IGS,2000.0
1000457,IDS-21E2-00832,TMG,205125.0
102565,IDS-21E2-00320,IGS,56250.0
108259,IDS-21E2-00626,TMG,352350.0
108259,IDS-21E2-00562,IGS,645975.0
108259,IDS-21E2-00833,TMG,195750.0
114167,IDS-21E2-00568,TMG,400.0
118475,IDS-21E2-00560,TMG,5250.0
121793,IDS-21E2-00372,TMG,9975.0
121969,IDS-21E2-00560,IGS,13825.0
123546,IDS-21E2-00056,TMG,23250.0
127229,IDS-21E2-00578,IGS,3500.0
130121,IDS-21E2-00056,TMG,2600.0
133081,IDS-21E2-00114,IGS,1600.0
135506,IDS-21E2-00083,TMG,54000.0
137932,IDS-21E2-00500,TMG,9100.0
137963,IDS-21E2-01072,IGS,32025.0
138531,IDS-21E2-00688,IGS,116625.0
143796,IDS-21E2-00039,IGS,750.0
145340,IDS-21E2-00944,TMG,35700.0
145340,IDS-21E2-00101,IGS,76500.0
700536-2,IDS-21E2-00561,IGS,9750.0
EII-CNS-OT-0025,IDS-21E2-00101,TMG,45475.0
1000457,IDS-21E2-00337,TMG,273500.0
100124,IDS-21E2-00083,TMG,5500.0
102671,IDS-21E2-00086,IGS,45000.0
108259,IDS-21E2-00340,IGS,332775.0
112296,IDS-21E2-01012,IGS,4250.0
115418,IDS-21E2-00570,TMG,12000.0
118475,IDS-21E2-00564,TMG,3750.0
123546,IDS-21E2-00561,IGS,10850.0
125880,IDS-21E2-00320,TMG,11375.0
137963,IDS-21E2-00083,TMG,32025.0
139272,IDS-21E2-00321,IGS,11500.0
139895,IDS-21E2-00056,TMG,4500.0
147755,IDS-21E2-00039,IGS,16875.0
147755,IDS-21E2-00820,TMG,6750.0
147831,IDS-21E2-00572,TMG,12075.0
700536-2,IDS-21E2-00564,TMG,6825.0
700536-4,IDS-21E2-00028,TMG,47700.0
1000457,IDS-21E2-00628,IGS,464950.0
108259,IDS-21E2-00896,TMG,156600.0
111742,IDS-21E2-00380,IGS,48125.0
111742,IDS-21E2-00083,IGS,426250.0
114717,IDS-21E2-00561,IGS,269450.0
116912,IDS-21E2-00101,TMG,5500.0
117871,IDS-21E2-00564,IGS,9375.0
118270,IDS-21E2-00039,IGS,48600.0
119852,IDS-21E2-00704,TMG,251500.0
119852,IDS-21E2-00400,IGS,251500.0
120303,IDS-21E2-00318,TMG,250.0
130371,IDS-21E2-00039,IGS,1000.0
133133,IDS-21E2-00373,TMG,71550.0
133133,IDS-21E2-00056,IGS,71550.0
148582,IDS-21E2-00125,IGS,1000.0
700536-3,IDS-21E2-00336,IGS,6600.0
1000457,IDS-21E2-00372,TMG,369225.0
111742,IDS-21E2-01076,TMG,165000.0
112296,IDS-21E2-00560,TMG,7225.0
114717,IDS-21E2-00705,TMG,55475.0
115132,IDS-21E2-00584,IGS,2000.0
119191,IDS-21E2-00125,TMG,10200.0
119396,IDS-21E2-00560,TMG,7500.0
119852,IDS-21E2-00448,IGS,201200.0
132214,IDS-21E2-00039,TMG,2500.0
132796,IDS-21E2-00125,TMG,20900.0
135677,IDS-21E2-00054,TMG,18900.0
137509,IDS-21E2-00125,TMG,700.0
138212,IDS-21E2-00592,TMG,11200.0
138872,IDS-21E2-00896,TMG,19750.0
141388,IDS-21E2-00114,TMG,4500.0
EII-CNS-OT-0007,IDS-21E2-00039,IGS,1050.0
EII-CNS-OT-0025,IDS-21E2-00432,TMG,45475.0
EII-CNS-OT-0025,IDS-21E2-01084,TMG,21400.0
100011,IDS-21E2-00560,IGS,400.0
102482,IDS-21E2-00125,TMG,600.0
108259,IDS-21E2-00323,TMG,137025.0
108259,IDS-21E2-00704,IGS,137025.0
111742,IDS-21E2-00368,IGS,137500.0
111742,IDS-21E2-00370,TMG,55000.0
115418,IDS-21E2-00837,IGS,15000.0
115657,IDS-21E2-00056,TMG,2800.0
116912,IDS-21E2-00434,IGS,5500.0
118578,IDS-21E2-00086,TMG,2275.0
119396,IDS-21E2-00592,TMG,5250.0
124060,IDS-21E2-00080,IGS,1200.0
129713,IDS-21E2-00564,IGS,18600.0
130347,IDS-21E2-00576,TMG,3150.0
130347,IDS-21E2-00436,TMG,4500.0
135506,IDS-21E2-00368,TMG,24000.0
138531,IDS-21E2-00324,IGS,62200.0
138924,IDS-21E2-00692,TMG,1000.0
142726,IDS-21E2-00321,TMG,750.0
147831,IDS-21E2-00054,IGS,72450.0
149244,IDS-21E2-00600,IGS,19000.0
700536-2,IDS-21E2-00368,IGS,9750.0
EII-CNS-OT-0008,IDS-21E2-00028,IGS,8500.0
102565,IDS-21E2-00562,TMG,39375.0
108023,IDS-21E2-00568,TMG,1225.0
108259,IDS-21E2-00576,IGS,450225.0
108259,IDS-21E2-00125,TMG,6205275.0
111854,IDS-21E2-00056,TMG,250.0
114717,IDS-21E2-00101,TMG,79250.0
114717,IDS-21E2-01204,IGS,55475.0
115418,IDS-21E2-00320,TMG,10500.0
117525,IDS-21E2-00039,TMG,1400.0
119192,IDS-21E2-01204,IGS,13125.0
120887,IDS-21E2-00114,TMG,3325.0
124914,IDS-21E2-00039,IGS,62275.0
125909,IDS-21E2-00320,TMG,1200.0
125948,IDS-21E2-00125,IGS,2500.0
131536,IDS-21E2-00039,IGS,9100.0
133133,IDS-21E2-00630,IGS,31800.0
137963,IDS-21E2-00692,IGS,32025.0
138531,IDS-21E2-00560,TMG,964100.0
139511,IDS-21E2-00028,TMG,1000.0
141663,IDS-21E2-00337,TMG,26250.0
142120,IDS-21E2-01073,TMG,4800.0
700536-1,IDS-21E2-00576,TMG,2600.0
EII-CNS-OT-0025,IDS-21E2-00083,IGS,53500.0
EII-CNS-OT-0025,IDS-21E2-00086,IGS,21400.0
1000457,IDS-21E2-00584,TMG,95725.0
101887,IDS-21E2-00592,TMG,525.0
104279,IDS-21E2-00564,TMG,2000.0
107704,IDS-21E2-00125,IGS,200.0
111434,IDS-21E2-00516,TMG,1050.0
117871,IDS-21E2-00125,TMG,11250.0
118475,IDS-21E2-00039,TMG,10125.0
119852,IDS-21E2-00340,TMG,1156900.0
121969,IDS-21E2-00340,IGS,15800.0
123546,IDS-21E2-00572,TMG,10850.0
124914,IDS-21E2-00080,IGS,8225.0
128313,IDS-21E2-00564,TMG,3500.0
137932,IDS-21E2-00056,TMG,13000.0
146373,IDS-21E2-01076,IGS,2750.0
146860,IDS-21E2-00039,IGS,10200.0
700536-3,IDS-21E2-00326,TMG,8250.0
700536-4,IDS-21E2-00080,TMG,42400.0
1000457,IDS-21E2-00568,TMG,95725.0
100441,IDS-21E2-00125,TMG,7000.0
104195,IDS-21E2-00564,TMG,250.0
105581,IDS-21E2-00080,IGS,101925.0
108259,IDS-21E2-01072,TMG,665550.0
108259,IDS-21E2-00821,TMG,352350.0
112176,IDS-21E2-00086,TMG,200.0
114717,IDS-21E2-00628,TMG,229825.0
117019,IDS-21E2-00816,TMG,48675.0
118140,IDS-21E2-00560,TMG,1600.0
119852,IDS-21E2-00566,TMG,1056300.0
119852,IDS-21E2-00817,TMG,1257500.0
121969,IDS-21E2-00056,TMG,13825.0
123625,IDS-21E2-00560,IGS,5950.0
129713,IDS-21E2-00125,IGS,13950.0
140281,IDS-21E2-00028,IGS,2625.0
146860,IDS-21E2-00324,TMG,6000.0
147831,IDS-21E2-00432,TMG,13800.0
700536-2,IDS-21E2-00316,IGS,9750.0
700567-2,IDS-21E2-00566,TMG,750.0
EII-CNS-OT-0025,IDS-21E2-00125,IGS,90950.0
1000457,IDS-21E2-00576,TMG,109400.0
101884,IDS-21E2-00125,TMG,2200.0
102565,IDS-21E2-00101,TMG,292500.0
112048,IDS-21E2-00564,IGS,59400.0
114717,IDS-21E2-00577,TMG,55475.0
119852,IDS-21E2-00357,IGS,251500.0
119852,IDS-21E2-00566,IGS,1131750.0
123234,IDS-21E2-00572,TMG,5200.0
123234,IDS-21E2-00086,TMG,5200.0
123248,IDS-21E2-00560,IGS,3400.0
123546,IDS-21E2-00368,TMG,12400.0
123629,IDS-21E2-00101,TMG,1400.0
124810,IDS-21E2-00572,IGS,250.0
133133,IDS-21E2-00448,TMG,27825.0
137963,IDS-21E2-00325,TMG,36600.0
145340,IDS-21E2-01076,TMG,40800.0
147831,IDS-21E2-00448,TMG,13800.0
700536-4,IDS-21E2-00756,TMG,21200.0
EII-CNS-OT-0008,IDS-21E2-00028,TMG,8500.0
101884,IDS-21E2-00321,IGS,1925.0
103451,IDS-21E2-00564,TMG,1575.0
108259,IDS-21E2-00582,IGS,156600.0
108730,IDS-21E2-00054,TMG,3600.0
114717,IDS-21E2-00086,IGS,55475.0
117019,IDS-21E2-00560,IGS,25075.0
119852,IDS-21E2-00624,TMG,930550.0
123234,IDS-21E2-00324,IGS,5200.0
128683,IDS-21E2-00560,TMG,1600.0
135677,IDS-21E2-00028,TMG,67500.0
142726,IDS-21E2-00054,IGS,750.0
143236,IDS-21E2-00101,IGS,6250.0
100011,IDS-21E2-00114,TMG,350.0
102565,IDS-21E2-00596,TMG,45000.0
103451,IDS-21E2-00054,TMG,2250.0
118475,IDS-21E2-00576,IGS,2625.0
119027,IDS-21E2-00039,TMG,18975.0
121793,IDS-21E2-00340,TMG,14250.0
132214,IDS-21E2-00125,TMG,2500.0
133133,IDS-21E2-00689,IGS,95400.0
135677,IDS-21E2-00574,TMG,27000.0
135704,IDS-21E2-00125,TMG,750.0
137932,IDS-21E2-01200,TMG,9100.0
138872,IDS-21E2-00056,TMG,39500.0
139272,IDS-21E2-00372,IGS,8050.0
141393,IDS-21E2-00584,TMG,1575.0
141663,IDS-21E2-00564,TMG,70875.0
141663,IDS-21E2-00336,TMG,26250.0
145340,IDS-21E2-00436,IGS,51000.0
145433,IDS-21E2-00372,TMG,2450.0
147831,IDS-21E2-00372,TMG,25875.0
148582,IDS-21E2-00114,TMG,875.0
100124,IDS-21E2-00039,IGS,8250.0
105581,IDS-21E2-00101,IGS,94375.0
108259,IDS-21E2-00577,TMG,137025.0
108259,IDS-21E2-00317,TMG,391500.0
111071,IDS-21E2-00056,IGS,6375.0
111742,IDS-21E2-00080,TMG,247500.0
119191,IDS-21E2-00337,IGS,4800.0
119852,IDS-21E2-00354,IGS,176050.0
123546,IDS-21E2-00080,TMG,23250.0
126928,IDS-21E2-00056,TMG,2800.0
138212,IDS-21E2-00372,IGS,16000.0
147755,IDS-21E2-00561,TMG,5400.0
102565,IDS-21E2-00688,IGS,45000.0
103557,IDS-21E2-00336,TMG,2600.0
105695,IDS-21E2-00816,TMG,43200.0
107720,IDS-21E2-00624,TMG,800.0
117232,IDS-21E2-00560,IGS,22200.0
119396,IDS-21E2-00824,TMG,6000.0
119852,IDS-21E2-00316,TMG,603600.0
119852,IDS-21E2-00321,IGS,201200.0
119852,IDS-21E2-00368,IGS,2313800.0
121793,IDS-21E2-00028,TMG,59850.0
125880,IDS-21E2-00560,IGS,47125.0
135722,IDS-21E2-00056,IGS,8200.0
138531,IDS-21E2-00580,IGS,54425.0
700526-1,IDS-21E2-00101,TMG,4000.0
700536-2,IDS-21E2-01136,IGS,9750.0
700536-3,IDS-21E2-00572,IGS,8250.0
1000457,IDS-21E2-00885,TMG,205125.0
101884,IDS-21E2-00054,TMG,2750.0
103813,IDS-21E2-00054,IGS,7200.0
105581,IDS-21E2-00039,TMG,403925.0
105695,IDS-21E2-00560,TMG,105300.0
109259,IDS-21E2-00039,TMG,750.0
115418,IDS-21E2-00960,TMG,15000.0
115418,IDS-21E2-00325,IGS,15000.0
119192,IDS-21E2-00950,TMG,15000.0
119852,IDS-21E2-00080,TMG,2313800.0
119852,IDS-21E2-00580,TMG,1408400.0
120958,IDS-21E2-00560,TMG,3600.0
123546,IDS-21E2-01072,IGS,10850.0
123759,IDS-21E2-00774,TMG,13750.0
128683,IDS-21E2-00125,TMG,2000.0
131664,IDS-21E2-00562,TMG,5800.0
133133,IDS-21E2-00388,TMG,31800.0
140147,IDS-21E2-00624,TMG,1000.0
145340,IDS-21E2-00374,IGS,35700.0
700536-2,IDS-21E2-00352,TMG,6825.0
1000457,IDS-21E2-00321,TMG,136750.0
102671,IDS-21E2-00101,TMG,35000.0
108259,IDS-21E2-00884,TMG,156600.0
108730,IDS-21E2-00817,IGS,3150.0
114717,IDS-21E2-00039,TMG,1957475.0
114717,IDS-21E2-00688,IGS,55475.0
117871,IDS-21E2-00056,IGS,6250.0
119027,IDS-21E2-00320,TMG,5750.0
119191,IDS-21E2-00816,TMG,4800.0
119192,IDS-21E2-00565,IGS,15000.0
119396,IDS-21E2-00700,IGS,7500.0
119852,IDS-21E2-00849,IGS,251500.0
120958,IDS-21E2-00562,IGS,4500.0
121969,IDS-21E2-00322,TMG,13825.0
121969,IDS-21E2-00564,IGS,84925.0
122829,IDS-21E2-00086,TMG,2000.0
123759,IDS-21E2-00324,IGS,23375.0
127229,IDS-21E2-00688,TMG,5000.0
127594,IDS-21E2-00324,IGS,200.0
137963,IDS-21E2-00369,IGS,32025.0
145415,IDS-21E2-00564,TMG,2750.0
EII-CNS-OT-0008,IDS-21E2-00564,TMG,6800.0
EII-CNS-OT-0029,IDS-21E2-00460,IGS,3000.0
1000457,IDS-21E2-00580,IGS,95725.0
102565,IDS-21E2-00840,IGS,45000.0
105581,IDS-21E2-00562,TMG,67950.0
111742,IDS-21E2-00592,IGS,68750.0
114717,IDS-21E2-00125,IGS,919300.0
117525,IDS-21E2-00692,IGS,1400.0
118140,IDS-21E2-00569,IGS,1600.0
118578,IDS-21E2-00560,TMG,2275.0
119191,IDS-21E2-00324,TMG,4800.0
122402,IDS-21E2-00560,TMG,2800.0
123759,IDS-21E2-00596,IGS,11000.0
123759,IDS-21E2-00086,TMG,57750.0
127286,IDS-21E2-00028,IGS,200.0
129713,IDS-21E2-00054,TMG,7750.0
132453,IDS-21E2-00560,TMG,4500.0
135506,IDS-21E2-00056,TMG,30000.0
138531,IDS-21E2-00317,TMG,62200.0
138531,IDS-21E2-00368,TMG,458725.0
141663,IDS-21E2-00432,TMG,21000.0
141663,IDS-21E2-00612,IGS,21000.0
147831,IDS-21E2-00432,IGS,12075.0
147831,IDS-21E2-00564,TMG,53475.0
148306,IDS-21E2-00836,TMG,350.0
148780,IDS-21E2-00114,IGS,800.0
700526-2,IDS-21E2-00368,IGS,1400.0
104754,IDS-21E2-00039,TMG,1750.0
108259,IDS-21E2-01140,IGS,195750.0
108259,IDS-21E2-00817,IGS,137025.0
111742,IDS-21E2-00086,IGS,96250.0
117019,IDS-21E2-00039,TMG,10325.0
119191,IDS-21E2-00125,IGS,4200.0
119370,IDS-21E2-00596,TMG,250.0
120768,IDS-21E2-00086,IGS,4250.0
121793,IDS-21E2-00376,TMG,14250.0
121969,IDS-21E2-00756,IGS,19750.0
133014,IDS-21E2-00028,IGS,1925.0
133081,IDS-21E2-00340,TMG,1600.0
139713,IDS-21E2-00056,IGS,3200.0
141305,IDS-21E2-00039,IGS,27675.0
104279,IDS-21E2-00566,TMG,700.0
108259,IDS-21E2-00944,IGS,137025.0
114717,IDS-21E2-00336,TMG,63400.0
114717,IDS-21E2-00582,IGS,63400.0
115132,IDS-21E2-00838,TMG,1600.0
118270,IDS-21E2-00321,TMG,6300.0
119192,IDS-21E2-00608,TMG,13125.0
121969,IDS-21E2-00432,IGS,13825.0
123570,IDS-21E2-00560,TMG,600.0
131886,IDS-21E2-00564,TMG,350.0
133014,IDS-21E2-00039,IGS,2750.0
133414,IDS-21E2-00039,IGS,800.0
135722,IDS-21E2-00039,TMG,55350.0
138531,IDS-21E2-00576,IGS,108850.0
139272,IDS-21E2-00562,TMG,8050.0
139895,IDS-21E2-00083,IGS,3600.0
140656,IDS-21E2-00372,TMG,1200.0
147359,IDS-21E2-00564,IGS,3500.0
149244,IDS-21E2-00584,IGS,13300.0
700536-2,IDS-21E2-00083,IGS,6825.0
105581,IDS-21E2-00432,TMG,30200.0
108259,IDS-21E2-00563,TMG,137025.0
111742,IDS-21E2-00039,TMG,2028125.0
113854,IDS-21E2-00630,TMG,6600.0
114717,IDS-21E2-00400,TMG,142650.0
115418,IDS-21E2-00436,IGS,12000.0
117871,IDS-21E2-00054,IGS,5000.0
118270,IDS-21E2-00596,TMG,6300.0
118578,IDS-21E2-00039,IGS,2600.0
119192,IDS-21E2-00368,IGS,13125.0
120768,IDS-21E2-00039,TMG,7225.0
124914,IDS-21E2-00101,IGS,8225.0
124914,IDS-21E2-01076,TMG,8225.0
130347,IDS-21E2-00821,IGS,3150.0
132453,IDS-21E2-00329,TMG,3600.0
133014,IDS-21E2-00324,TMG,1925.0
133414,IDS-21E2-00322,TMG,800.0
135722,IDS-21E2-00625,IGS,10250.0
140150,IDS-21E2-00039,TMG,4050.0
145340,IDS-21E2-00086,TMG,158100.0
145893,IDS-21E2-00039,TMG,350.0
147359,IDS-21E2-00561,IGS,2800.0
149244,IDS-21E2-00324,TMG,13300.0
700536-3,IDS-21E2-00338,TMG,8250.0
700536-4,IDS-21E2-00125,TMG,201400.0
700536-4,IDS-21E2-00324,TMG,21200.0
1000457,IDS-21E2-00328,TMG,136750.0
102565,IDS-21E2-00561,IGS,95625.0
105695,IDS-21E2-00039,TMG,167400.0
105695,IDS-21E2-00101,TMG,40500.0
107931,IDS-21E2-01076,TMG,250.0
109606,IDS-21E2-00125,IGS,200.0
113854,IDS-21E2-00592,IGS,6600.0
117019,IDS-21E2-00449,IGS,10325.0
121793,IDS-21E2-00560,TMG,28500.0
123546,IDS-21E2-00577,TMG,10850.0
125168,IDS-21E2-00028,IGS,1000.0
143236,IDS-21E2-00056,TMG,6250.0
146341,IDS-21E2-00039,TMG,400.0
EII-CNS-OT-0025,IDS-21E2-00320,IGS,18725.0
1000457,IDS-21E2-00820,IGS,341875.0
1000457,IDS-21E2-00692,IGS,136750.0
102565,IDS-21E2-00592,IGS,39375.0
102671,IDS-21E2-00564,IGS,57500.0
105581,IDS-21E2-00560,TMG,109475.0
114717,IDS-21E2-00374,TMG,79250.0
115132,IDS-21E2-00566,TMG,1400.0
117232,IDS-21E2-00645,TMG,7400.0
117871,IDS-21E2-00565,TMG,4375.0
118578,IDS-21E2-00581,IGS,2275.0
119852,IDS-21E2-00318,TMG,679050.0
121969,IDS-21E2-00125,IGS,47400.0
131664,IDS-21E2-00056,IGS,5800.0
133757,IDS-21E2-00816,TMG,350.0
135722,IDS-21E2-00580,IGS,7175.0
136998,IDS-21E2-00054,IGS,2400.0
137932,IDS-21E2-00039,IGS,40300.0
139895,IDS-21E2-00689,TMG,4500.0
140546,IDS-21E2-00560,TMG,1000.0
147831,IDS-21E2-00039,TMG,127650.0
1000457,IDS-21E2-01079,IGS,136750.0
102565,IDS-21E2-00056,TMG,427500.0
104754,IDS-21E2-00564,TMG,1750.0
105449,IDS-21E2-00114,TMG,2800.0
105695,IDS-21E2-00125,IGS,99900.0
108641,IDS-21E2-00688,TMG,1400.0
112048,IDS-21E2-00086,IGS,112200.0
119192,IDS-21E2-00568,IGS,13125.0
119852,IDS-21E2-00326,IGS,176050.0
131664,IDS-21E2-00372,TMG,5075.0
135677,IDS-21E2-00816,IGS,27000.0
135677,IDS-21E2-00340,IGS,21600.0
138531,IDS-21E2-00884,TMG,54425.0
138531,IDS-21E2-00039,IGS,1570550.0
139653,IDS-21E2-00125,IGS,1250.0
148935,IDS-21E2-00816,IGS,525.0
700526-1,IDS-21E2-00437,TMG,3200.0
103557,IDS-21E2-00580,TMG,3250.0
109456,IDS-21E2-00688,TMG,1575.0
111742,IDS-21E2-00372,IGS,254375.0
111742,IDS-21E2-00320,TMG,323125.0
113014,IDS-21E2-00456,TMG,1250.0
114717,IDS-21E2-00816,TMG,174350.0
114717,IDS-21E2-00086,TMG,420025.0
114717,IDS-21E2-00821,IGS,126800.0
115418,IDS-21E2-00125,TMG,10500.0
119191,IDS-21E2-00628,IGS,4800.0
123546,IDS-21E2-00039,IGS,23250.0
125168,IDS-21E2-00320,IGS,875.0
131536,IDS-21E2-00125,TMG,2600.0
134072,IDS-21E2-00080,IGS,7000.0
137963,IDS-21E2-00054,IGS,196725.0
138198,IDS-21E2-00039,IGS,350.0
139895,IDS-21E2-00039,TMG,3600.0
149244,IDS-21E2-01077,TMG,19000.0
700536-4,IDS-21E2-00344,IGS,21200.0
700567-1,IDS-21E2-00083,IGS,4600.0
700567-2,IDS-21E2-00316,TMG,600.0
EII-CNS-OT-0025,IDS-21E2-00368,IGS,26750.0
102176,IDS-21E2-01092,IGS,600.0
102565,IDS-21E2-00432,TMG,151875.0
105663,IDS-21E2-00368,IGS,1000.0
115418,IDS-21E2-01076,TMG,15000.0
117019,IDS-21E2-00572,TMG,20650.0
117871,IDS-21E2-00560,TMG,4375.0
118270,IDS-21E2-00039,TMG,35100.0
119191,IDS-21E2-00114,TMG,12000.0
119396,IDS-21E2-00125,IGS,13500.0
119852,IDS-21E2-00562,IGS,553300.0
121969,IDS-21E2-00816,IGS,29625.0
131130,IDS-21E2-00114,TMG,350.0
135506,IDS-21E2-00565,TMG,24000.0
135677,IDS-21E2-00560,TMG,248400.0
137963,IDS-21E2-00323,TMG,32025.0
138872,IDS-21E2-00561,IGS,15800.0
142120,IDS-21E2-00054,TMG,6000.0
149244,IDS-21E2-00564,IGS,106400.0
102565,IDS-21E2-00368,TMG,56250.0
108259,IDS-21E2-00565,IGS,587250.0
