Lot No_,Bin Code,Item No_,Min_Registering_Date,Quantity,Zone Code,Days from Registration
IDS-21E2-00316,IGS,121793,11-10-2021,175,IGS,456
IDS-21E2-00316,IGS,121969,11-09-2022,250,IGS,121
IDS-21E2-00316,IGS,123546,26-05-2021,250,IGS,594
IDS-21E2-00316,IGS,124914,19-05-2022,250,IGS,236
IDS-21E2-00316,IGS,125880,24-06-2022,175,IGS,200
IDS-21E2-00316,IGS,127229,10-08-2021,175,IGS,518
IDS-21E2-00316,IGS,132796,08-01-2022,200,IGS,367
IDS-21E2-00316,IGS,135677,06-03-2022,175,IGS,310
IDS-21E2-00316,IGS,137963,20-11-2021,375,IGS,416
IDS-21E2-00316,IGS,138531,31-03-2021,425,IGS,650
IDS-21E2-00316,IGS,141663,06-12-2021,200,IGS,400
IDS-21E2-00316,IGS,142756,18-02-2022,200,IGS,326
IDS-21E2-00316,IGS,145340,24-08-2022,175,IGS,139
IDS-21E2-00316,IGS,149286,31-07-2021,200,IGS,528
IDS-21E2-00316,IGS,700536-2,04-03-2021,250,IGS,677
IDS-21E2-00316,IGS,EII-CNS-OT-0025,12-07-2022,200,IGS,182
IDS-21E2-00316,TMG,1000457,25-09-2021,350,TMG,472
IDS-21E2-00316,TMG,102565,30-07-2021,450,TMG,529
IDS-21E2-00316,TMG,105581,08-10-2022,175,TMG,94
IDS-21E2-00316,TMG,105695,05-03-2022,250,TMG,311
IDS-21E2-00316,TMG,108259,23-07-2021,375,TMG,536
IDS-21E2-00316,TMG,112048,27-08-2022,200,TMG,136
IDS-21E2-00316,TMG,114717,16-08-2022,200,TMG,147
IDS-21E2-00316,TMG,117019,06-01-2022,200,TMG,369
IDS-21E2-00316,TMG,117232,08-04-2021,250,TMG,642
IDS-21E2-00316,TMG,119027,15-08-2022,250,TMG,148
IDS-21E2-00316,TMG,119192,05-02-2022,175,TMG,339
IDS-21E2-00316,TMG,119852,17-04-2021,600,TMG,633
IDS-21E2-00316,TMG,123546,27-08-2021,250,TMG,501
IDS-21E2-00316,TMG,123625,06-07-2021,450,TMG,553
IDS-21E2-00316,TMG,132796,28-11-2021,200,TMG,408
IDS-21E2-00316,TMG,134072,19-12-2021,250,TMG,387
IDS-21E2-00316,TMG,137963,29-07-2022,200,TMG,165
IDS-21E2-00316,TMG,138212,28-03-2021,175,TMG,653
IDS-21E2-00316,TMG,138531,17-07-2021,425,TMG,542
IDS-21E2-00316,TMG,140208,19-01-2022,200,TMG,356
IDS-21E2-00316,TMG,143796,07-11-2021,200,TMG,429
IDS-21E2-00316,TMG,700536-4,02-06-2022,250,TMG,222
IDS-21E2-00316,TMG,700567-2,16-09-2021,200,TMG,481
IDS-21E2-00316,TMG,EII-CNS-OT-0025,18-01-2022,450,TMG,357
IDS-21E2-00317,IGS,114715,31-10-2022,200,IGS,71
IDS-21E2-00317,TMG,1000457,07-01-2022,250,TMG,368
IDS-21E2-00317,TMG,108259,03-08-2022,500,TMG,160
IDS-21E2-00317,TMG,111463,18-10-2022,200,TMG,84
IDS-21E2-00317,TMG,114717,20-09-2022,250,TMG,112
IDS-21E2-00317,TMG,117019,18-10-2022,175,TMG,84
IDS-21E2-00317,TMG,132453,12-01-2022,200,TMG,363
IDS-21E2-00317,TMG,138531,21-10-2021,200,TMG,446
IDS-21E2-00318,IGS,108259,16-12-2022,175,IGS,25
IDS-21E2-00318,TMG,108259,13-09-2021,175,TMG,484
IDS-21E2-00318,TMG,119852,06-05-2021,675,TMG,614
IDS-21E2-00318,TMG,120303,29-11-2022,250,TMG,42
IDS-21E2-00320,IGS,1000457,20-04-2021,750,IGS,630
IDS-21E2-00320,IGS,100392,22-04-2021,200,IGS,628
IDS-21E2-00320,IGS,101887,27-09-2021,200,IGS,470
IDS-21E2-00320,IGS,102565,22-05-2022,250,IGS,233
IDS-21E2-00320,IGS,105581,02-05-2021,400,IGS,618
IDS-21E2-00320,IGS,105663,26-10-2021,250,IGS,441
IDS-21E2-00320,IGS,105695,26-02-2021,350,IGS,683
IDS-21E2-00320,IGS,108259,28-05-2021,1475,IGS,592
IDS-21E2-00320,IGS,111266,30-08-2022,200,IGS,133
IDS-21E2-00320,IGS,111742,20-09-2021,175,IGS,477
IDS-21E2-00320,IGS,111938,08-07-2021,200,IGS,551
IDS-21E2-00320,IGS,112048,05-07-2021,575,IGS,554
IDS-21E2-00320,IGS,114715,17-02-2022,450,IGS,327
IDS-21E2-00320,IGS,114717,06-11-2021,350,IGS,430
IDS-21E2-00320,IGS,115334,09-09-2021,250,IGS,488
IDS-21E2-00320,IGS,115418,20-04-2022,175,IGS,265
IDS-21E2-00320,IGS,117019,25-08-2022,250,IGS,138
IDS-21E2-00320,IGS,117232,13-09-2021,175,IGS,484
IDS-21E2-00320,IGS,118270,19-04-2021,250,IGS,631
IDS-21E2-00320,IGS,119027,23-11-2022,175,IGS,48
IDS-21E2-00320,IGS,119396,09-04-2022,200,IGS,276
IDS-21E2-00320,IGS,119852,02-04-2021,2450,IGS,648
IDS-21E2-00320,IGS,121793,11-11-2022,175,IGS,60
IDS-21E2-00320,IGS,122829,02-11-2022,250,IGS,69
IDS-21E2-00320,IGS,124914,08-03-2021,650,IGS,673
IDS-21E2-00320,IGS,125168,12-12-2022,175,IGS,29
IDS-21E2-00320,IGS,125880,23-02-2022,175,IGS,321
IDS-21E2-00320,IGS,125909,08-12-2022,175,IGS,33
IDS-21E2-00320,IGS,131664,24-11-2022,250,IGS,47
IDS-21E2-00320,IGS,132453,09-12-2021,200,IGS,397
IDS-21E2-00320,IGS,132796,29-11-2022,175,IGS,42
IDS-21E2-00320,IGS,133014,30-06-2022,175,IGS,194
IDS-21E2-00320,IGS,133133,09-04-2021,375,IGS,641
IDS-21E2-00320,IGS,133414,01-09-2021,175,IGS,496
IDS-21E2-00320,IGS,135506,11-06-2021,400,IGS,578
IDS-21E2-00320,IGS,135677,20-02-2022,175,IGS,324
IDS-21E2-00320,IGS,136704,21-12-2021,250,IGS,385
IDS-21E2-00320,IGS,137963,03-09-2021,800,IGS,494
IDS-21E2-00320,IGS,138531,07-04-2021,825,IGS,643
IDS-21E2-00320,IGS,139713,22-07-2022,200,IGS,172
IDS-21E2-00320,IGS,141305,03-10-2021,375,IGS,464
IDS-21E2-00320,IGS,141663,08-12-2021,175,IGS,398
IDS-21E2-00320,IGS,144905,12-11-2021,250,IGS,424
IDS-21E2-00320,IGS,145340,29-05-2021,425,IGS,591
IDS-21E2-00320,IGS,147755,23-11-2021,200,IGS,413
IDS-21E2-00320,IGS,149244,24-08-2021,400,IGS,504
IDS-21E2-00320,IGS,700527,17-03-2021,250,IGS,664
IDS-21E2-00320,IGS,700536-2,14-07-2021,200,IGS,545
IDS-21E2-00320,IGS,700536-4,20-02-2022,175,IGS,324
IDS-21E2-00320,IGS,EII-CNS-OT-0008,05-10-2022,175,IGS,97
IDS-21E2-00320,IGS,EII-CNS-OT-0025,19-02-2021,175,IGS,690
IDS-21E2-00320,TMG,1000457,29-03-2021,1650,TMG,652
IDS-21E2-00320,TMG,101669,16-12-2022,200,TMG,25
IDS-21E2-00320,TMG,102565,16-03-2021,875,TMG,665
IDS-21E2-00320,TMG,103451,05-05-2022,175,TMG,250
IDS-21E2-00320,TMG,105581,10-04-2021,250,TMG,640
IDS-21E2-00320,TMG,105695,06-05-2021,750,TMG,614
IDS-21E2-00320,TMG,108259,01-03-2021,1400,TMG,680
IDS-21E2-00320,TMG,108912,29-04-2022,250,TMG,256
IDS-21E2-00320,TMG,111742,08-08-2021,1175,TMG,520
IDS-21E2-00320,TMG,112048,21-08-2021,625,TMG,507
IDS-21E2-00320,TMG,114717,09-06-2021,975,TMG,580
IDS-21E2-00320,TMG,115418,14-09-2022,175,TMG,118
IDS-21E2-00320,TMG,115657,29-08-2022,200,TMG,134
IDS-21E2-00320,TMG,116912,14-05-2021,175,TMG,606
IDS-21E2-00320,TMG,117232,30-08-2022,200,TMG,133
IDS-21E2-00320,TMG,117525,27-03-2022,175,TMG,289
IDS-21E2-00320,TMG,117558,03-05-2021,450,TMG,617
IDS-21E2-00320,TMG,118270,01-12-2022,175,TMG,40
IDS-21E2-00320,TMG,119027,07-04-2021,250,TMG,643
IDS-21E2-00320,TMG,119192,08-04-2021,600,TMG,642
IDS-21E2-00320,TMG,119852,09-04-2021,2650,TMG,641
IDS-21E2-00320,TMG,123759,22-06-2022,175,TMG,202
IDS-21E2-00320,TMG,124060,03-10-2021,350,TMG,464
IDS-21E2-00320,TMG,124914,23-06-2021,625,TMG,566
IDS-21E2-00320,TMG,125880,24-09-2022,175,TMG,108
IDS-21E2-00320,TMG,125909,14-01-2022,200,TMG,361
IDS-21E2-00320,TMG,126928,15-02-2022,175,TMG,329
IDS-21E2-00320,TMG,128683,28-11-2021,200,TMG,408
IDS-21E2-00320,TMG,130921,02-04-2021,200,TMG,648
IDS-21E2-00320,TMG,131130,04-08-2022,250,TMG,159
IDS-21E2-00320,TMG,131352,30-09-2021,200,TMG,467
IDS-21E2-00320,TMG,131664,14-05-2021,250,TMG,606
IDS-21E2-00320,TMG,132646,11-01-2022,375,TMG,364
IDS-21E2-00320,TMG,132796,23-11-2021,425,TMG,413
IDS-21E2-00320,TMG,133133,24-10-2021,425,TMG,443
IDS-21E2-00320,TMG,135383,08-02-2022,500,TMG,336
IDS-21E2-00320,TMG,135506,17-04-2022,250,TMG,268
IDS-21E2-00320,TMG,135677,15-03-2021,200,TMG,666
IDS-21E2-00320,TMG,135722,12-04-2021,600,TMG,638
IDS-21E2-00320,TMG,137932,29-07-2022,175,TMG,165
IDS-21E2-00320,TMG,137963,05-05-2021,375,TMG,615
IDS-21E2-00320,TMG,138212,25-05-2021,200,TMG,595
IDS-21E2-00320,TMG,138531,19-05-2021,1225,TMG,601
IDS-21E2-00320,TMG,139272,04-06-2021,250,TMG,585
IDS-21E2-00320,TMG,139895,05-12-2021,200,TMG,401
IDS-21E2-00320,TMG,140281,14-08-2021,450,TMG,514
IDS-21E2-00320,TMG,140546,21-08-2022,200,TMG,142
IDS-21E2-00320,TMG,141305,21-03-2022,350,TMG,295
IDS-21E2-00320,TMG,141663,10-10-2022,375,TMG,92
IDS-21E2-00320,TMG,147755,24-10-2022,250,TMG,78
IDS-21E2-00320,TMG,147831,27-09-2021,175,TMG,470
IDS-21E2-00320,TMG,149244,03-03-2022,200,TMG,313
IDS-21E2-00320,TMG,700536-2,30-08-2021,400,TMG,498
IDS-21E2-00320,TMG,700536-3,22-03-2021,250,TMG,659
IDS-21E2-00320,TMG,700536-4,03-09-2022,425,TMG,129
IDS-21E2-00320,TMG,EII-CNS-CC-0002,13-07-2021,250,TMG,546
IDS-21E2-00320,TMG,EII-CNS-OT-0025,12-02-2021,350,TMG,697
IDS-21E2-00321,IGS,1000457,19-05-2021,250,IGS,601
IDS-21E2-00321,IGS,101884,03-03-2021,175,IGS,678
IDS-21E2-00321,IGS,103557,05-05-2022,200,IGS,250
IDS-21E2-00321,IGS,108259,27-07-2021,400,IGS,532
IDS-21E2-00321,IGS,111742,13-09-2021,250,IGS,484
IDS-21E2-00321,IGS,112048,29-10-2021,350,IGS,438
IDS-21E2-00321,IGS,114717,26-01-2022,200,IGS,349
IDS-21E2-00321,IGS,119191,06-09-2021,175,IGS,491
IDS-21E2-00321,IGS,119852,23-08-2021,200,IGS,505
IDS-21E2-00321,IGS,125880,18-07-2021,200,IGS,541
IDS-21E2-00321,IGS,128313,17-10-2022,200,IGS,85
IDS-21E2-00321,IGS,135506,14-06-2021,200,IGS,575
IDS-21E2-00321,IGS,136704,26-08-2021,175,IGS,502
IDS-21E2-00321,IGS,138212,11-06-2022,200,IGS,213
IDS-21E2-00321,IGS,139272,04-06-2021,250,IGS,585
IDS-21E2-00321,IGS,141663,07-05-2021,175,IGS,613
IDS-21E2-00321,IGS,145340,05-05-2021,450,IGS,615
IDS-21E2-00321,IGS,147831,26-03-2021,175,IGS,655
IDS-21E2-00321,IGS,700536-2,01-12-2021,175,IGS,405
IDS-21E2-00321,IGS,700567-1,05-07-2021,200,IGS,554
IDS-21E2-00321,IGS,EII-CNS-OT-0007,18-06-2021,250,IGS,571
IDS-21E2-00321,TMG,1000457,20-05-2021,250,TMG,600
IDS-21E2-00321,TMG,100441,08-07-2022,175,TMG,186
IDS-21E2-00321,TMG,102482,25-04-2021,200,TMG,625
IDS-21E2-00321,TMG,102565,15-09-2021,425,TMG,482
IDS-21E2-00321,TMG,103451,26-07-2022,200,TMG,168
IDS-21E2-00321,TMG,108259,17-04-2021,450,TMG,633
IDS-21E2-00321,TMG,114717,03-01-2022,175,TMG,372
IDS-21E2-00321,TMG,118270,11-05-2022,175,TMG,244
IDS-21E2-00321,TMG,119027,03-09-2021,250,TMG,494
IDS-21E2-00321,TMG,119852,07-12-2021,675,TMG,399
IDS-21E2-00321,TMG,122829,27-02-2021,200,TMG,682
IDS-21E2-00321,TMG,130347,22-11-2021,250,TMG,414
IDS-21E2-00321,TMG,136694,28-02-2022,175,TMG,316
IDS-21E2-00321,TMG,137963,21-06-2022,175,TMG,203
IDS-21E2-00321,TMG,142726,23-05-2021,250,TMG,597
IDS-21E2-00321,TMG,145340,11-09-2022,250,TMG,121
IDS-21E2-00321,TMG,149244,03-06-2021,175,TMG,586
IDS-21E2-00322,IGS,100124,11-08-2021,250,IGS,517
IDS-21E2-00322,IGS,105695,01-10-2021,200,IGS,466
IDS-21E2-00322,IGS,108259,13-11-2021,175,IGS,423
IDS-21E2-00322,IGS,119191,01-04-2022,200,IGS,284
IDS-21E2-00322,IGS,133133,15-11-2021,500,IGS,421
IDS-21E2-00322,IGS,141663,20-03-2021,200,IGS,661
IDS-21E2-00322,TMG,121969,01-11-2022,175,TMG,70
IDS-21E2-00322,TMG,133133,24-07-2021,175,TMG,535
IDS-21E2-00322,TMG,133414,14-03-2022,200,TMG,302
IDS-21E2-00322,TMG,145340,14-04-2021,200,TMG,636
IDS-21E2-00323,IGS,1000457,18-02-2022,200,IGS,326
IDS-21E2-00323,IGS,138531,21-04-2021,200,IGS,629
IDS-21E2-00323,TMG,108259,10-09-2021,175,TMG,487
IDS-21E2-00323,TMG,119852,13-09-2022,200,TMG,119
IDS-21E2-00323,TMG,137963,17-01-2022,175,TMG,358
IDS-21E2-00324,IGS,1000457,06-06-2022,200,IGS,218
IDS-21E2-00324,IGS,100124,11-07-2021,200,IGS,548
IDS-21E2-00324,IGS,102565,03-04-2021,675,IGS,647
IDS-21E2-00324,IGS,105581,14-02-2021,350,IGS,695
IDS-21E2-00324,IGS,105695,11-03-2021,175,IGS,670
IDS-21E2-00324,IGS,108259,27-03-2021,1250,IGS,654
IDS-21E2-00324,IGS,111742,21-09-2021,500,IGS,476
IDS-21E2-00324,IGS,112048,25-05-2021,650,IGS,595
IDS-21E2-00324,IGS,114717,11-08-2021,250,IGS,517
IDS-21E2-00324,IGS,115334,04-03-2022,175,IGS,312
IDS-21E2-00324,IGS,118270,29-12-2022,175,IGS,12
IDS-21E2-00324,IGS,119192,16-03-2021,425,IGS,665
IDS-21E2-00324,IGS,119396,07-07-2021,500,IGS,552
IDS-21E2-00324,IGS,119438,05-04-2021,250,IGS,645
IDS-21E2-00324,IGS,119852,05-04-2022,200,IGS,280
IDS-21E2-00324,IGS,121969,26-11-2021,650,IGS,410
IDS-21E2-00324,IGS,123234,13-08-2021,200,IGS,515
IDS-21E2-00324,IGS,123546,23-05-2021,250,IGS,597
IDS-21E2-00324,IGS,123759,13-03-2021,425,IGS,668
IDS-21E2-00324,IGS,127175,16-03-2022,250,IGS,300
IDS-21E2-00324,IGS,127594,07-09-2022,200,IGS,125
IDS-21E2-00324,IGS,132796,04-08-2021,500,IGS,524
IDS-21E2-00324,IGS,133133,25-07-2022,250,IGS,169
IDS-21E2-00324,IGS,135506,19-02-2021,700,IGS,690
IDS-21E2-00324,IGS,135677,12-06-2022,200,IGS,212
IDS-21E2-00324,IGS,136704,15-04-2022,175,IGS,270
IDS-21E2-00324,IGS,137963,26-06-2021,200,IGS,563
IDS-21E2-00324,IGS,138212,18-01-2022,200,IGS,357
IDS-21E2-00324,IGS,138531,22-07-2021,200,IGS,537
IDS-21E2-00324,IGS,141663,26-12-2021,175,IGS,380
IDS-21E2-00324,IGS,143236,25-02-2022,250,IGS,319
IDS-21E2-00324,IGS,145340,27-03-2021,675,IGS,654
IDS-21E2-00324,IGS,147755,14-03-2022,200,IGS,302
IDS-21E2-00324,IGS,EII-CNS-OT-0005,12-04-2022,200,IGS,273
IDS-21E2-00324,TMG,1000457,08-08-2022,200,TMG,155
IDS-21E2-00324,TMG,102565,23-07-2021,400,TMG,536
IDS-21E2-00324,TMG,102671,10-06-2021,550,TMG,579
IDS-21E2-00324,TMG,105581,20-03-2021,625,TMG,661
IDS-21E2-00324,TMG,108259,19-03-2021,2475,TMG,662
IDS-21E2-00324,TMG,112048,24-07-2021,400,TMG,535
IDS-21E2-00324,TMG,114717,27-07-2021,575,TMG,532
IDS-21E2-00324,TMG,115418,28-04-2021,200,TMG,622
IDS-21E2-00324,TMG,119027,02-07-2021,200,TMG,557
IDS-21E2-00324,TMG,119191,14-12-2022,200,TMG,27
IDS-21E2-00324,TMG,119852,26-02-2021,1250,TMG,683
IDS-21E2-00324,TMG,121571,18-04-2021,200,TMG,632
IDS-21E2-00324,TMG,121793,14-10-2021,175,TMG,453
IDS-21E2-00324,TMG,125880,10-05-2022,200,TMG,245
IDS-21E2-00324,TMG,128313,15-12-2021,200,TMG,391
IDS-21E2-00324,TMG,130121,12-05-2022,250,TMG,243
IDS-21E2-00324,TMG,132352,15-05-2022,200,TMG,240
IDS-21E2-00324,TMG,132429,05-10-2021,250,TMG,462
IDS-21E2-00324,TMG,132453,11-08-2021,175,TMG,517
IDS-21E2-00324,TMG,133014,26-05-2022,175,TMG,229
IDS-21E2-00324,TMG,133133,16-12-2021,175,TMG,390
IDS-21E2-00324,TMG,135506,17-07-2021,450,TMG,542
IDS-21E2-00324,TMG,135677,13-04-2021,350,TMG,637
IDS-21E2-00324,TMG,137963,04-04-2021,650,TMG,646
IDS-21E2-00324,TMG,138531,10-08-2022,450,TMG,153
IDS-21E2-00324,TMG,138872,06-09-2021,250,TMG,491
IDS-21E2-00324,TMG,139272,08-01-2022,200,TMG,367
IDS-21E2-00324,TMG,141663,14-03-2021,200,TMG,667
IDS-21E2-00324,TMG,146860,13-06-2022,250,TMG,211
IDS-21E2-00324,TMG,147831,13-03-2021,175,TMG,668
IDS-21E2-00324,TMG,149244,02-06-2022,175,TMG,222
IDS-21E2-00324,TMG,149571,21-07-2021,250,TMG,538
IDS-21E2-00324,TMG,700536-3,21-06-2022,175,TMG,203
IDS-21E2-00324,TMG,700536-4,19-02-2021,200,TMG,690
IDS-21E2-00325,IGS,100011,16-02-2022,250,IGS,328
IDS-21E2-00325,IGS,105695,18-01-2022,250,IGS,357
IDS-21E2-00325,IGS,108259,02-07-2021,200,IGS,557
IDS-21E2-00325,IGS,114717,22-06-2021,175,IGS,567
IDS-21E2-00325,IGS,115418,18-06-2021,250,IGS,571
IDS-21E2-00325,IGS,123234,26-10-2022,175,IGS,76
IDS-21E2-00325,IGS,132214,31-10-2022,175,IGS,71
IDS-21E2-00325,IGS,137963,01-12-2022,250,IGS,40
IDS-21E2-00325,IGS,149244,05-03-2021,250,IGS,676
IDS-21E2-00325,IGS,EII-CNS-OT-0005,31-05-2021,175,IGS,589
IDS-21E2-00325,TMG,1000457,19-09-2021,200,TMG,478
IDS-21E2-00325,TMG,102671,09-10-2021,200,TMG,458
IDS-21E2-00325,TMG,105449,09-03-2022,250,TMG,307
IDS-21E2-00325,TMG,105695,28-08-2022,200,TMG,135
IDS-21E2-00325,TMG,108023,28-06-2022,250,TMG,196
IDS-21E2-00325,TMG,108259,29-04-2021,350,TMG,621
IDS-21E2-00325,TMG,113854,16-08-2021,250,TMG,512
IDS-21E2-00325,TMG,114717,27-09-2021,250,TMG,470
IDS-21E2-00325,TMG,119852,09-06-2021,175,TMG,580
IDS-21E2-00325,TMG,127229,25-04-2022,175,TMG,260
IDS-21E2-00325,TMG,137963,16-12-2021,200,TMG,390
IDS-21E2-00325,TMG,138872,21-03-2021,175,TMG,660
IDS-21E2-00325,TMG,141663,24-03-2021,250,TMG,657
IDS-21E2-00326,IGS,119852,27-09-2022,175,IGS,105
IDS-21E2-00326,IGS,145340,01-03-2021,200,IGS,680
IDS-21E2-00326,TMG,1000457,18-03-2021,200,TMG,663
IDS-21E2-00326,TMG,108259,17-07-2021,350,TMG,542
IDS-21E2-00326,TMG,119852,19-08-2021,175,TMG,509
IDS-21E2-00326,TMG,135506,30-06-2022,250,TMG,194
IDS-21E2-00326,TMG,138531,20-03-2022,200,TMG,296
IDS-21E2-00326,TMG,700536-3,08-05-2021,250,TMG,612
IDS-21E2-00328,IGS,1000457,02-03-2021,450,IGS,679
IDS-21E2-00328,IGS,103813,01-04-2022,175,IGS,284
IDS-21E2-00328,IGS,111742,09-09-2021,450,IGS,488
IDS-21E2-00328,IGS,117232,27-07-2022,175,IGS,167
IDS-21E2-00328,IGS,119852,16-06-2021,175,IGS,573
IDS-21E2-00328,IGS,121969,22-09-2022,175,IGS,110
IDS-21E2-00328,IGS,132796,30-03-2021,200,IGS,651
IDS-21E2-00328,IGS,140771,23-01-2022,250,IGS,352
IDS-21E2-00328,IGS,145340,26-06-2022,200,IGS,198
IDS-21E2-00328,TMG,1000457,14-02-2021,250,TMG,695
IDS-21E2-00328,TMG,108259,14-12-2021,175,TMG,392
IDS-21E2-00328,TMG,112048,18-03-2021,450,TMG,663
IDS-21E2-00328,TMG,113014,03-07-2022,175,TMG,191
IDS-21E2-00328,TMG,113854,06-10-2021,250,TMG,461
IDS-21E2-00328,TMG,119027,24-12-2022,175,TMG,17
IDS-21E2-00328,TMG,119852,01-11-2021,350,TMG,435
IDS-21E2-00328,TMG,121793,08-04-2021,250,TMG,642
IDS-21E2-00328,TMG,123234,11-09-2022,175,TMG,121
IDS-21E2-00328,TMG,138872,08-07-2021,175,TMG,551
IDS-21E2-00329,IGS,102565,15-01-2022,175,IGS,360
IDS-21E2-00329,TMG,105581,20-05-2022,200,TMG,235
IDS-21E2-00329,TMG,119852,22-03-2022,250,TMG,294
IDS-21E2-00329,TMG,132453,27-12-2021,200,TMG,379
IDS-21E2-00332,IGS,108259,22-06-2021,200,IGS,567
IDS-21E2-00332,IGS,108849,15-01-2022,175,IGS,360
IDS-21E2-00332,IGS,118475,09-11-2022,175,IGS,62
IDS-21E2-00332,IGS,118498,16-03-2021,250,IGS,665
IDS-21E2-00332,IGS,119131,15-08-2022,250,IGS,148
IDS-21E2-00332,IGS,119852,29-06-2021,425,IGS,560
IDS-21E2-00332,IGS,123759,28-08-2021,200,IGS,500
IDS-21E2-00332,IGS,125880,06-03-2022,200,IGS,310
IDS-21E2-00332,IGS,139895,16-11-2021,175,IGS,420
IDS-21E2-00332,TMG,102565,20-08-2021,200,TMG,508
IDS-21E2-00332,TMG,105449,06-03-2022,250,TMG,310
IDS-21E2-00332,TMG,108259,28-06-2021,200,TMG,561
IDS-21E2-00332,TMG,119852,21-06-2022,450,TMG,203
IDS-21E2-00332,TMG,130468,10-12-2021,175,TMG,396
IDS-21E2-00332,TMG,700536-1,12-10-2022,200,TMG,90
IDS-21E2-00333,IGS,108259,22-03-2022,200,IGS,294
IDS-21E2-00333,IGS,117232,22-08-2021,200,IGS,506
IDS-21E2-00334,TMG,124914,26-06-2022,250,TMG,198
IDS-21E2-00336,IGS,1000457,26-05-2021,1475,IGS,594
IDS-21E2-00336,IGS,102565,07-08-2022,250,IGS,156
IDS-21E2-00336,IGS,105695,11-05-2022,200,IGS,244
IDS-21E2-00336,IGS,108259,23-06-2021,750,IGS,566
IDS-21E2-00336,IGS,112048,25-06-2022,250,IGS,199
IDS-21E2-00336,IGS,119852,20-06-2021,1425,IGS,569
IDS-21E2-00336,IGS,120887,03-07-2021,175,IGS,556
IDS-21E2-00336,IGS,121876,04-04-2022,250,IGS,281
IDS-21E2-00336,IGS,123234,08-06-2021,200,IGS,581
IDS-21E2-00336,IGS,124886,14-10-2021,175,IGS,453
IDS-21E2-00336,IGS,137932,26-04-2021,550,IGS,624
IDS-21E2-00336,IGS,137963,09-08-2021,775,IGS,519
IDS-21E2-00336,IGS,138212,01-06-2021,375,IGS,588
IDS-21E2-00336,IGS,138531,25-07-2021,1125,IGS,534
IDS-21E2-00336,IGS,141663,13-05-2021,375,IGS,607
IDS-21E2-00336,IGS,146373,09-11-2022,175,IGS,62
IDS-21E2-00336,IGS,147831,20-07-2022,175,IGS,174
IDS-21E2-00336,IGS,700536-2,16-09-2021,200,IGS,481
IDS-21E2-00336,IGS,700536-3,22-04-2021,200,IGS,628
IDS-21E2-00336,IGS,700536-4,07-04-2022,200,IGS,278
IDS-21E2-00336,IGS,700567-1,13-09-2022,250,IGS,119
IDS-21E2-00336,IGS,700567-2,06-06-2022,250,IGS,218
IDS-21E2-00336,IGS,EII-CNS-OT-0008,03-03-2022,175,IGS,313
IDS-21E2-00336,IGS,EII-CNS-OT-0025,19-06-2021,175,IGS,570
IDS-21E2-00336,TMG,1000457,29-10-2021,625,TMG,438
IDS-21E2-00336,TMG,100441,05-03-2021,200,TMG,676
IDS-21E2-00336,TMG,102671,16-12-2021,250,TMG,390
IDS-21E2-00336,TMG,103557,13-05-2022,200,TMG,242
IDS-21E2-00336,TMG,104754,17-08-2021,175,TMG,511
IDS-21E2-00336,TMG,105581,17-04-2021,375,TMG,633
IDS-21E2-00336,TMG,108259,07-05-2021,575,TMG,613
IDS-21E2-00336,TMG,114717,16-01-2022,200,TMG,359
IDS-21E2-00336,TMG,119852,20-03-2021,1575,TMG,661
IDS-21E2-00336,TMG,121793,26-04-2021,450,TMG,624
IDS-21E2-00336,TMG,127229,22-07-2022,175,TMG,172
IDS-21E2-00336,TMG,132453,15-11-2022,175,TMG,56
IDS-21E2-00336,TMG,132796,07-07-2021,400,TMG,552
IDS-21E2-00336,TMG,135506,30-01-2022,175,TMG,345
IDS-21E2-00336,TMG,135677,07-12-2021,250,TMG,399
IDS-21E2-00336,TMG,138531,17-02-2021,575,TMG,692
IDS-21E2-00336,TMG,141305,30-10-2021,175,TMG,437
IDS-21E2-00336,TMG,141663,02-05-2022,250,TMG,253
IDS-21E2-00336,TMG,145340,19-08-2021,250,TMG,509
IDS-21E2-00336,TMG,147831,23-03-2021,400,TMG,658
IDS-21E2-00336,TMG,148935,24-02-2022,250,TMG,320
IDS-21E2-00336,TMG,700526-1,18-09-2022,200,TMG,114
IDS-21E2-00336,TMG,700536-3,19-10-2022,200,TMG,83
IDS-21E2-00336,TMG,EII-CNS-CC-0002,28-03-2021,250,TMG,653
IDS-21E2-00336,TMG,EII-CNS-OT-0025,08-08-2021,400,TMG,520
IDS-21E2-00337,IGS,119191,12-06-2022,200,IGS,212
IDS-21E2-00337,IGS,119852,21-10-2021,175,IGS,446
IDS-21E2-00337,IGS,135130,10-03-2021,175,IGS,671
IDS-21E2-00337,IGS,EII-CNS-OT-0005,14-07-2022,200,IGS,180
IDS-21E2-00337,IGS,EII-CNS-OT-0006,21-01-2022,200,IGS,354
IDS-21E2-00337,TMG,1000457,26-01-2022,500,TMG,349
IDS-21E2-00337,TMG,111742,15-04-2021,250,TMG,635
IDS-21E2-00337,TMG,114717,25-06-2022,200,TMG,199
IDS-21E2-00337,TMG,119852,13-02-2021,200,TMG,696
IDS-21E2-00337,TMG,129713,03-10-2021,200,TMG,464
IDS-21E2-00337,TMG,135506,12-04-2022,200,TMG,273
IDS-21E2-00337,TMG,138531,29-05-2021,175,TMG,591
IDS-21E2-00337,TMG,141663,28-08-2022,250,TMG,135
IDS-21E2-00337,TMG,148780,10-07-2021,200,TMG,549
